field_id,year,company_type,listed_security_sessions,dsl_non_null,dsl_missing
financial.indicator.q_profit_to_gr,2020,not_provided_by_source,952002,949840,2162
financial.indicator.q_profit_to_gr,2021,not_provided_by_source,1062390,1058488,3902
financial.indicator.q_profit_to_gr,2022,not_provided_by_source,1149262,1142419,6843
financial.indicator.q_profit_to_gr,2023,not_provided_by_source,1211954,1201386,10568
financial.indicator.q_profit_to_gr,2024,not_provided_by_source,1236332,1232005,4327
financial.indicator.q_profit_to_gr,2025,not_provided_by_source,1251467,1245212,6255
financial.indicator.q_profit_to_gr,2026,not_provided_by_source,868253,862040,6213
financial.indicator.q_profit_yoy,2010,not_provided_by_source,452712,445724,6988
financial.indicator.q_profit_yoy,2011,not_provided_by_source,536606,528674,7932
financial.indicator.q_profit_yoy,2012,not_provided_by_source,586712,582020,4692
financial.indicator.q_profit_yoy,2013,not_provided_by_source,587580,587535,45
financial.indicator.q_profit_yoy,2014,not_provided_by_source,620068,618112,1956
financial.indicator.q_profit_yoy,2015,not_provided_by_source,665185,656301,8884
financial.indicator.q_profit_yoy,2016,not_provided_by_source,704146,698405,5741
financial.indicator.q_profit_yoy,2017,not_provided_by_source,799069,783773,15296
financial.indicator.q_profit_yoy,2018,not_provided_by_source,856805,851422,5383
financial.indicator.q_profit_yoy,2019,not_provided_by_source,890261,885520,4741
financial.indicator.q_profit_yoy,2020,not_provided_by_source,952002,944952,7050
financial.indicator.q_profit_yoy,2021,not_provided_by_source,1062390,1054606,7784
financial.indicator.q_profit_yoy,2022,not_provided_by_source,1149262,1142337,6925
financial.indicator.q_profit_yoy,2023,not_provided_by_source,1211954,1203086,8868
financial.indicator.q_profit_yoy,2024,not_provided_by_source,1236332,1232903,3429
financial.indicator.q_profit_yoy,2025,not_provided_by_source,1251467,1245774,5693
financial.indicator.q_profit_yoy,2026,not_provided_by_source,868253,861921,6332
financial.indicator.q_roe,2010,not_provided_by_source,452712,438751,13961
financial.indicator.q_roe,2011,not_provided_by_source,536606,524304,12302
financial.indicator.q_roe,2012,not_provided_by_source,586712,576050,10662
financial.indicator.q_roe,2013,not_provided_by_source,587580,580193,7387
financial.indicator.q_roe,2014,not_provided_by_source,620068,616421,3647
financial.indicator.q_roe,2015,not_provided_by_source,665185,661239,3946
financial.indicator.q_roe,2016,not_provided_by_source,704146,699107,5039
financial.indicator.q_roe,2017,not_provided_by_source,799069,794753,4316
financial.indicator.q_roe,2018,not_provided_by_source,856805,850432,6373
financial.indicator.q_roe,2019,not_provided_by_source,890261,879440,10821
financial.indicator.q_roe,2020,not_provided_by_source,952002,937050,14952
financial.indicator.q_roe,2021,not_provided_by_source,1062390,1042594,19796
financial.indicator.q_roe,2022,not_provided_by_source,1149262,1126260,23002
financial.indicator.q_roe,2023,not_provided_by_source,1211954,1184638,27316
financial.indicator.q_roe,2024,not_provided_by_source,1236332,1223097,13235
financial.indicator.q_roe,2025,not_provided_by_source,1251467,1235921,15546
financial.indicator.q_roe,2026,not_provided_by_source,868253,819653,48600
financial.indicator.q_saleexp_to_gr,2010,not_provided_by_source,452712,422959,29753
financial.indicator.q_saleexp_to_gr,2011,not_provided_by_source,536606,503750,32856
financial.indicator.q_saleexp_to_gr,2012,not_provided_by_source,586712,554526,32186
financial.indicator.q_saleexp_to_gr,2013,not_provided_by_source,587580,557606,29974
financial.indicator.q_saleexp_to_gr,2014,not_provided_by_source,620068,589460,30608
financial.indicator.q_saleexp_to_gr,2015,not_provided_by_source,665185,635461,29724
financial.indicator.q_saleexp_to_gr,2016,not_provided_by_source,704146,674476,29670
financial.indicator.q_saleexp_to_gr,2017,not_provided_by_source,799069,765861,33208
financial.indicator.q_saleexp_to_gr,2018,not_provided_by_source,856805,821461,35344
financial.indicator.q_saleexp_to_gr,2019,not_provided_by_source,890261,851853,38408
financial.indicator.q_saleexp_to_gr,2020,not_provided_by_source,952002,909962,42040
financial.indicator.q_saleexp_to_gr,2021,not_provided_by_source,1062390,1018087,44303
financial.indicator.q_saleexp_to_gr,2022,not_provided_by_source,1149262,1102687,46575
financial.indicator.q_saleexp_to_gr,2023,not_provided_by_source,1211954,1163726,48228
financial.indicator.q_saleexp_to_gr,2024,not_provided_by_source,1236332,1192823,43509
financial.indicator.q_saleexp_to_gr,2025,not_provided_by_source,1251467,1206723,44744
financial.indicator.q_saleexp_to_gr,2026,not_provided_by_source,868253,835305,32948
financial.indicator.q_sales_qoq,2010,not_provided_by_source,452712,447780,4932
financial.indicator.q_sales_qoq,2011,not_provided_by_source,536606,531759,4847
financial.indicator.q_sales_qoq,2012,not_provided_by_source,586712,582926,3786
financial.indicator.q_sales_qoq,2013,not_provided_by_source,587580,586110,1470
financial.indicator.q_sales_qoq,2014,not_provided_by_source,620068,619397,671
financial.indicator.q_sales_qoq,2015,not_provided_by_source,665185,663952,1233
financial.indicator.q_sales_qoq,2016,not_provided_by_source,704146,702728,1418
financial.indicator.q_sales_qoq,2017,not_provided_by_source,799069,797722,1347
financial.indicator.q_sales_qoq,2018,not_provided_by_source,856805,854904,1901
financial.indicator.q_sales_qoq,2019,not_provided_by_source,890261,888041,2220
financial.indicator.q_sales_qoq,2020,not_provided_by_source,952002,947857,4145
financial.indicator.q_sales_qoq,2021,not_provided_by_source,1062390,1053869,8521
financial.indicator.q_sales_qoq,2022,not_provided_by_source,1149262,1136724,12538
financial.indicator.q_sales_qoq,2023,not_provided_by_source,1211954,1196572,15382
financial.indicator.q_sales_qoq,2024,not_provided_by_source,1236332,1230578,5754
financial.indicator.q_sales_qoq,2025,not_provided_by_source,1251467,1243474,7993
financial.indicator.q_sales_qoq,2026,not_provided_by_source,868253,823985,44268
financial.indicator.q_sales_yoy,2010,not_provided_by_source,452712,441290,11422
financial.indicator.q_sales_yoy,2011,not_provided_by_source,536606,523895,12711
financial.indicator.q_sales_yoy,2012,not_provided_by_source,586712,578172,8540
financial.indicator.q_sales_yoy,2013,not_provided_by_source,587580,585307,2273
financial.indicator.q_sales_yoy,2014,not_provided_by_source,620068,617364,2704
financial.indicator.q_sales_yoy,2015,not_provided_by_source,665185,655490,9695
financial.indicator.q_sales_yoy,2016,not_provided_by_source,704146,697441,6705
financial.indicator.q_sales_yoy,2017,not_provided_by_source,799069,783071,15998
financial.indicator.q_sales_yoy,2018,not_provided_by_source,856805,850850,5955
financial.indicator.q_sales_yoy,2019,not_provided_by_source,890261,885043,5218
financial.indicator.q_sales_yoy,2020,not_provided_by_source,952002,943648,8354
financial.indicator.q_sales_yoy,2021,not_provided_by_source,1062390,1052936,9454
financial.indicator.q_sales_yoy,2022,not_provided_by_source,1149262,1140005,9257
financial.indicator.q_sales_yoy,2023,not_provided_by_source,1211954,1201574,10380
financial.indicator.q_sales_yoy,2024,not_provided_by_source,1236332,1231433,4899
financial.indicator.q_sales_yoy,2025,not_provided_by_source,1251467,1244571,6896
financial.indicator.q_sales_yoy,2026,not_provided_by_source,868253,860822,7431
financial.indicator.q_salescash_to_or,2010,not_provided_by_source,452712,439631,13081
financial.indicator.q_salescash_to_or,2011,not_provided_by_source,536606,522224,14382
financial.indicator.q_salescash_to_or,2012,not_provided_by_source,586712,572414,14298
financial.indicator.q_salescash_to_or,2013,not_provided_by_source,587580,575932,11648
financial.indicator.q_salescash_to_or,2014,not_provided_by_source,620068,607566,12502
financial.indicator.q_salescash_to_or,2015,not_provided_by_source,665185,652695,12490
financial.indicator.q_salescash_to_or,2016,not_provided_by_source,704146,690435,13711
financial.indicator.q_salescash_to_or,2017,not_provided_by_source,799069,783137,15932
financial.indicator.q_salescash_to_or,2018,not_provided_by_source,856805,839038,17767
financial.indicator.q_salescash_to_or,2019,not_provided_by_source,890261,869067,21194
financial.indicator.q_salescash_to_or,2020,not_provided_by_source,952002,927906,24096
financial.indicator.q_salescash_to_or,2021,not_provided_by_source,1062390,1035896,26494
financial.indicator.q_salescash_to_or,2022,not_provided_by_source,1149262,1120106,29156
financial.indicator.q_salescash_to_or,2023,not_provided_by_source,1211954,1179386,32568
financial.indicator.q_salescash_to_or,2024,not_provided_by_source,1236332,1207667,28665
financial.indicator.q_salescash_to_or,2025,not_provided_by_source,1251467,1221807,29660
financial.indicator.q_salescash_to_or,2026,not_provided_by_source,868253,844878,23375
financial.indicator.quick_ratio,2010,not_provided_by_source,452712,444385,8327
financial.indicator.quick_ratio,2011,not_provided_by_source,536606,527186,9420
financial.indicator.quick_ratio,2012,not_provided_by_source,586712,576503,10209
financial.indicator.quick_ratio,2013,not_provided_by_source,587580,577708,9872
financial.indicator.quick_ratio,2014,not_provided_by_source,620068,608856,11212
financial.indicator.quick_ratio,2015,not_provided_by_source,665185,654291,10894
financial.indicator.quick_ratio,2016,not_provided_by_source,704146,693111,11035
financial.indicator.quick_ratio,2017,not_provided_by_source,799069,785665,13404
financial.indicator.quick_ratio,2018,not_provided_by_source,856805,841612,15193
financial.indicator.quick_ratio,2019,not_provided_by_source,890261,872365,17896
financial.indicator.quick_ratio,2020,not_provided_by_source,952002,932593,19409
financial.indicator.quick_ratio,2021,not_provided_by_source,1062390,1040942,21448
financial.indicator.quick_ratio,2022,not_provided_by_source,1149262,1125039,24223
financial.indicator.quick_ratio,2023,not_provided_by_source,1211954,1183264,28690
financial.indicator.quick_ratio,2024,not_provided_by_source,1236332,1211262,25070
financial.indicator.quick_ratio,2025,not_provided_by_source,1251467,1224307,27160
financial.indicator.quick_ratio,2026,not_provided_by_source,868253,851075,17178
financial.indicator.rd_exp,2010,not_provided_by_source,452712,31225,421487
financial.indicator.rd_exp,2011,not_provided_by_source,536606,73537,463069
financial.indicator.rd_exp,2012,not_provided_by_source,586712,71264,515448
financial.indicator.rd_exp,2013,not_provided_by_source,587580,100872,486708
financial.indicator.rd_exp,2014,not_provided_by_source,620068,117708,502360
financial.indicator.rd_exp,2015,not_provided_by_source,665185,132288,532897
financial.indicator.rd_exp,2016,not_provided_by_source,704146,136593,567553
financial.indicator.rd_exp,2017,not_provided_by_source,799069,163024,636045
financial.indicator.rd_exp,2018,not_provided_by_source,856805,283104,573701
financial.indicator.rd_exp,2019,not_provided_by_source,890261,744203,146058
financial.indicator.rd_exp,2020,not_provided_by_source,952002,822859,129143
financial.indicator.rd_exp,2021,not_provided_by_source,1062390,941792,120598
financial.indicator.rd_exp,2022,not_provided_by_source,1149262,1039491,109771
financial.indicator.rd_exp,2023,not_provided_by_source,1211954,1090135,121819
financial.indicator.rd_exp,2024,not_provided_by_source,1236332,568350,667982
financial.indicator.rd_exp,2025,not_provided_by_source,1251467,265058,986409
financial.indicator.rd_exp,2026,not_provided_by_source,868253,162407,705846
financial.indicator.retained_earnings,2010,not_provided_by_source,452712,452656,56
financial.indicator.retained_earnings,2011,not_provided_by_source,536606,536589,17
financial.indicator.retained_earnings,2012,not_provided_by_source,586712,586584,128
financial.indicator.retained_earnings,2013,not_provided_by_source,587580,587514,66
financial.indicator.retained_earnings,2014,not_provided_by_source,620068,618815,1253
financial.indicator.retained_earnings,2015,not_provided_by_source,665185,665092,93
financial.indicator.retained_earnings,2016,not_provided_by_source,704146,703913,233
financial.indicator.retained_earnings,2017,not_provided_by_source,799069,798691,378
financial.indicator.retained_earnings,2018,not_provided_by_source,856805,856284,521
financial.indicator.retained_earnings,2019,not_provided_by_source,890261,889685,576
financial.indicator.retained_earnings,2020,not_provided_by_source,952002,951112,890
financial.indicator.retained_earnings,2021,not_provided_by_source,1062390,1060367,2023
financial.indicator.retained_earnings,2022,not_provided_by_source,1149262,1145432,3830
financial.indicator.retained_earnings,2023,not_provided_by_source,1211954,1203663,8291
financial.indicator.retained_earnings,2024,not_provided_by_source,1236332,1232532,3800
financial.indicator.retained_earnings,2025,not_provided_by_source,1251467,1245983,5484
financial.indicator.retained_earnings,2026,not_provided_by_source,868253,866867,1386
financial.indicator.retainedps,2010,not_provided_by_source,452712,452656,56
financial.indicator.retainedps,2011,not_provided_by_source,536606,536589,17
financial.indicator.retainedps,2012,not_provided_by_source,586712,586584,128
financial.indicator.retainedps,2013,not_provided_by_source,587580,587514,66
financial.indicator.retainedps,2014,not_provided_by_source,620068,618815,1253
financial.indicator.retainedps,2015,not_provided_by_source,665185,665092,93
financial.indicator.retainedps,2016,not_provided_by_source,704146,703913,233
financial.indicator.retainedps,2017,not_provided_by_source,799069,798691,378
financial.indicator.retainedps,2018,not_provided_by_source,856805,856284,521
financial.indicator.retainedps,2019,not_provided_by_source,890261,889685,576
financial.indicator.retainedps,2020,not_provided_by_source,952002,951073,929
financial.indicator.retainedps,2021,not_provided_by_source,1062390,1060367,2023
financial.indicator.retainedps,2022,not_provided_by_source,1149262,1145377,3885
financial.indicator.retainedps,2023,not_provided_by_source,1211954,1201910,10044
financial.indicator.retainedps,2024,not_provided_by_source,1236332,1227650,8682
financial.indicator.retainedps,2025,not_provided_by_source,1251467,1239763,11704
financial.indicator.retainedps,2026,not_provided_by_source,868253,862338,5915
financial.indicator.revenue_ps,2010,not_provided_by_source,452712,450264,2448
financial.indicator.revenue_ps,2011,not_provided_by_source,536606,533977,2629
financial.indicator.revenue_ps,2012,not_provided_by_source,586712,584544,2168
financial.indicator.revenue_ps,2013,not_provided_by_source,587580,587047,533
financial.indicator.revenue_ps,2014,not_provided_by_source,620068,618783,1285
financial.indicator.revenue_ps,2015,not_provided_by_source,665185,664753,432
financial.indicator.revenue_ps,2016,not_provided_by_source,704146,703731,415
financial.indicator.revenue_ps,2017,not_provided_by_source,799069,798567,502
financial.indicator.revenue_ps,2018,not_provided_by_source,856805,856365,440
financial.indicator.revenue_ps,2019,not_provided_by_source,890261,889855,406
financial.indicator.revenue_ps,2020,not_provided_by_source,952002,950710,1292
financial.indicator.revenue_ps,2021,not_provided_by_source,1062390,1060044,2346
financial.indicator.revenue_ps,2022,not_provided_by_source,1149262,1145070,4192
financial.indicator.revenue_ps,2023,not_provided_by_source,1211954,1203042,8912
financial.indicator.revenue_ps,2024,not_provided_by_source,1236332,1227737,8595
financial.indicator.revenue_ps,2025,not_provided_by_source,1251467,1240615,10852
financial.indicator.revenue_ps,2026,not_provided_by_source,868253,861848,6405
financial.indicator.roa,2010,not_provided_by_source,452712,444377,8335
financial.indicator.roa,2011,not_provided_by_source,536606,527286,9320
financial.indicator.roa,2012,not_provided_by_source,586712,576545,10167
financial.indicator.roa,2013,not_provided_by_source,587580,577397,10183
financial.indicator.roa,2014,not_provided_by_source,620068,609490,10578
financial.indicator.roa,2015,not_provided_by_source,665185,653385,11800
financial.indicator.roa,2016,not_provided_by_source,704146,689300,14846
financial.indicator.roa,2017,not_provided_by_source,799069,780536,18533
financial.indicator.roa,2018,not_provided_by_source,856805,834390,22415
financial.indicator.roa,2019,not_provided_by_source,890261,861971,28290
financial.indicator.roa,2020,not_provided_by_source,952002,917993,34009
financial.indicator.roa,2021,not_provided_by_source,1062390,1021870,40520
financial.indicator.roa,2022,not_provided_by_source,1149262,1099361,49901
financial.indicator.roa,2023,not_provided_by_source,1211954,1163128,48826
financial.indicator.roa,2024,not_provided_by_source,1236332,1205466,30866
financial.indicator.roa,2025,not_provided_by_source,1251467,1218994,32473
financial.indicator.roa,2026,not_provided_by_source,868253,848910,19343
financial.indicator.roa2_yearly,2010,not_provided_by_source,452712,444377,8335
financial.indicator.roa2_yearly,2011,not_provided_by_source,536606,527286,9320
financial.indicator.roa2_yearly,2012,not_provided_by_source,586712,576545,10167
financial.indicator.roa2_yearly,2013,not_provided_by_source,587580,577397,10183
financial.indicator.roa2_yearly,2014,not_provided_by_source,620068,609490,10578
financial.indicator.roa2_yearly,2015,not_provided_by_source,665185,653385,11800
financial.indicator.roa2_yearly,2016,not_provided_by_source,704146,689300,14846
financial.indicator.roa2_yearly,2017,not_provided_by_source,799069,780536,18533
financial.indicator.roa2_yearly,2018,not_provided_by_source,856805,834390,22415
financial.indicator.roa2_yearly,2019,not_provided_by_source,890261,861971,28290
financial.indicator.roa2_yearly,2020,not_provided_by_source,952002,917993,34009
financial.indicator.roa2_yearly,2021,not_provided_by_source,1062390,1021607,40783
financial.indicator.roa2_yearly,2022,not_provided_by_source,1149262,1098780,50482
financial.indicator.roa2_yearly,2023,not_provided_by_source,1211954,1162950,49004
financial.indicator.roa2_yearly,2024,not_provided_by_source,1236332,1205267,31065
financial.indicator.roa2_yearly,2025,not_provided_by_source,1251467,1218877,32590
financial.indicator.roa2_yearly,2026,not_provided_by_source,868253,829361,38892
financial.indicator.roa_dp,2010,not_provided_by_source,452712,452462,250
financial.indicator.roa_dp,2011,not_provided_by_source,536606,536145,461
financial.indicator.roa_dp,2012,not_provided_by_source,586712,586396,316
financial.indicator.roa_dp,2013,not_provided_by_source,587580,587238,342
financial.indicator.roa_dp,2014,not_provided_by_source,620068,619538,530
financial.indicator.roa_dp,2015,not_provided_by_source,665185,664335,850
financial.indicator.roa_dp,2016,not_provided_by_source,704146,701490,2656
financial.indicator.roa_dp,2017,not_provided_by_source,799069,795324,3745
financial.indicator.roa_dp,2018,not_provided_by_source,856805,851220,5585
financial.indicator.roa_dp,2019,not_provided_by_source,890261,882242,8019
financial.indicator.roa_dp,2020,not_provided_by_source,952002,940569,11433
financial.indicator.roa_dp,2021,not_provided_by_source,1062390,1045274,17116
financial.indicator.roa_dp,2022,not_provided_by_source,1149262,1126250,23012
financial.indicator.roa_dp,2023,not_provided_by_source,1211954,1187496,24458
financial.indicator.roa_dp,2024,not_provided_by_source,1236332,1229752,6580
financial.indicator.roa_dp,2025,not_provided_by_source,1251467,1243638,7829
financial.indicator.roa_dp,2026,not_provided_by_source,868253,865423,2830
financial.indicator.roa_yearly,2010,not_provided_by_source,452712,452307,405
financial.indicator.roa_yearly,2011,not_provided_by_source,536606,536350,256
financial.indicator.roa_yearly,2012,not_provided_by_source,586712,586321,391
financial.indicator.roa_yearly,2013,not_provided_by_source,587580,587155,425
financial.indicator.roa_yearly,2014,not_provided_by_source,620068,619538,530
financial.indicator.roa_yearly,2015,not_provided_by_source,665185,664208,977
financial.indicator.roa_yearly,2016,not_provided_by_source,704146,701416,2730
financial.indicator.roa_yearly,2017,not_provided_by_source,799069,795324,3745
financial.indicator.roa_yearly,2018,not_provided_by_source,856805,851342,5463
financial.indicator.roa_yearly,2019,not_provided_by_source,890261,882251,8010
financial.indicator.roa_yearly,2020,not_provided_by_source,952002,940619,11383
financial.indicator.roa_yearly,2021,not_provided_by_source,1062390,1045110,17280
financial.indicator.roa_yearly,2022,not_provided_by_source,1149262,1125623,23639
financial.indicator.roa_yearly,2023,not_provided_by_source,1211954,1187289,24665
financial.indicator.roa_yearly,2024,not_provided_by_source,1236332,1229584,6748
financial.indicator.roa_yearly,2025,not_provided_by_source,1251467,1243320,8147
financial.indicator.roa_yearly,2026,not_provided_by_source,868253,845236,23017
financial.indicator.roe,2010,not_provided_by_source,452712,438882,13830
financial.indicator.roe,2011,not_provided_by_source,536606,524068,12538
financial.indicator.roe,2012,not_provided_by_source,586712,575797,10915
financial.indicator.roe,2013,not_provided_by_source,587580,580155,7425
financial.indicator.roe,2014,not_provided_by_source,620068,616200,3868
financial.indicator.roe,2015,not_provided_by_source,665185,660618,4567
financial.indicator.roe,2016,not_provided_by_source,704146,697684,6462
financial.indicator.roe,2017,not_provided_by_source,799069,792260,6809
financial.indicator.roe,2018,not_provided_by_source,856805,847026,9779
financial.indicator.roe,2019,not_provided_by_source,890261,874832,15429
financial.indicator.roe,2020,not_provided_by_source,952002,929567,22435
financial.indicator.roe,2021,not_provided_by_source,1062390,1034594,27796
financial.indicator.roe,2022,not_provided_by_source,1149262,1116065,33197
financial.indicator.roe,2023,not_provided_by_source,1211954,1178213,33741
financial.indicator.roe,2024,not_provided_by_source,1236332,1222458,13874
financial.indicator.roe,2025,not_provided_by_source,1251467,1236542,14925
financial.indicator.roe,2026,not_provided_by_source,868253,860560,7693
financial.indicator.roe_avg,2010,not_provided_by_source,452712,319312,133400
financial.indicator.roe_avg,2011,not_provided_by_source,536606,502084,34522
financial.indicator.roe_avg,2012,not_provided_by_source,586712,571266,15446
financial.indicator.roe_avg,2013,not_provided_by_source,587580,399197,188383
financial.indicator.roe_avg,2014,not_provided_by_source,620068,239706,380362
financial.indicator.roe_avg,2015,not_provided_by_source,665185,257706,407479
financial.indicator.roe_avg,2016,not_provided_by_source,704146,204262,499884
financial.indicator.roe_avg,2017,not_provided_by_source,799069,206654,592415
financial.indicator.roe_avg,2018,not_provided_by_source,856805,194304,662501
financial.indicator.roe_avg,2019,not_provided_by_source,890261,197987,692274
financial.indicator.roe_avg,2020,not_provided_by_source,952002,209086,742916
financial.indicator.roe_avg,2021,not_provided_by_source,1062390,235488,826902
financial.indicator.roe_avg,2022,not_provided_by_source,1149262,245152,904110
financial.indicator.roe_avg,2023,not_provided_by_source,1211954,240603,971351
financial.indicator.roe_avg,2024,not_provided_by_source,1236332,232536,1003796
financial.indicator.roe_avg,2025,not_provided_by_source,1251467,230593,1020874
financial.indicator.roe_avg,2026,not_provided_by_source,868253,95322,772931
financial.indicator.roe_dt,2010,not_provided_by_source,452712,437835,14877
financial.indicator.roe_dt,2011,not_provided_by_source,536606,522349,14257
financial.indicator.roe_dt,2012,not_provided_by_source,586712,573956,12756
financial.indicator.roe_dt,2013,not_provided_by_source,587580,579645,7935
financial.indicator.roe_dt,2014,not_provided_by_source,620068,615937,4131
financial.indicator.roe_dt,2015,not_provided_by_source,665185,659701,5484
financial.indicator.roe_dt,2016,not_provided_by_source,704146,697433,6713
financial.indicator.roe_dt,2017,not_provided_by_source,799069,792094,6975
financial.indicator.roe_dt,2018,not_provided_by_source,856805,847018,9787
financial.indicator.roe_dt,2019,not_provided_by_source,890261,874791,15470
financial.indicator.roe_dt,2020,not_provided_by_source,952002,929265,22737
financial.indicator.roe_dt,2021,not_provided_by_source,1062390,1034449,27941
financial.indicator.roe_dt,2022,not_provided_by_source,1149262,1115636,33626
financial.indicator.roe_dt,2023,not_provided_by_source,1211954,1157721,54233
financial.indicator.roe_dt,2024,not_provided_by_source,1236332,1180884,55448
financial.indicator.roe_dt,2025,not_provided_by_source,1251467,1216304,35163
financial.indicator.roe_dt,2026,not_provided_by_source,868253,841119,27134
financial.indicator.roe_waa,2010,not_provided_by_source,452712,321111,131601
financial.indicator.roe_waa,2011,not_provided_by_source,536606,504154,32452
financial.indicator.roe_waa,2012,not_provided_by_source,586712,572181,14531
financial.indicator.roe_waa,2013,not_provided_by_source,587580,578818,8762
financial.indicator.roe_waa,2014,not_provided_by_source,620068,612129,7939
financial.indicator.roe_waa,2015,not_provided_by_source,665185,658763,6422
financial.indicator.roe_waa,2016,not_provided_by_source,704146,698597,5549
financial.indicator.roe_waa,2017,not_provided_by_source,799069,793579,5490
financial.indicator.roe_waa,2018,not_provided_by_source,856805,851539,5266
financial.indicator.roe_waa,2019,not_provided_by_source,890261,881635,8626
financial.indicator.roe_waa,2020,not_provided_by_source,952002,939235,12767
financial.indicator.roe_waa,2021,not_provided_by_source,1062390,1049016,13374
financial.indicator.roe_waa,2022,not_provided_by_source,1149262,1136474,12788
financial.indicator.roe_waa,2023,not_provided_by_source,1211954,1176459,35495
financial.indicator.roe_waa,2024,not_provided_by_source,1236332,1182308,54024
financial.indicator.roe_waa,2025,not_provided_by_source,1251467,1219340,32127
financial.indicator.roe_waa,2026,not_provided_by_source,868253,840302,27951
financial.indicator.roe_yearly,2010,not_provided_by_source,452712,438882,13830
financial.indicator.roe_yearly,2011,not_provided_by_source,536606,524068,12538
financial.indicator.roe_yearly,2012,not_provided_by_source,586712,575797,10915
financial.indicator.roe_yearly,2013,not_provided_by_source,587580,580155,7425
financial.indicator.roe_yearly,2014,not_provided_by_source,620068,616200,3868
financial.indicator.roe_yearly,2015,not_provided_by_source,665185,660618,4567
financial.indicator.roe_yearly,2016,not_provided_by_source,704146,697684,6462
financial.indicator.roe_yearly,2017,not_provided_by_source,799069,792260,6809
financial.indicator.roe_yearly,2018,not_provided_by_source,856805,847026,9779
financial.indicator.roe_yearly,2019,not_provided_by_source,890261,874832,15429
financial.indicator.roe_yearly,2020,not_provided_by_source,952002,929567,22435
financial.indicator.roe_yearly,2021,not_provided_by_source,1062390,1033687,28703
financial.indicator.roe_yearly,2022,not_provided_by_source,1149262,1115436,33826
financial.indicator.roe_yearly,2023,not_provided_by_source,1211954,1177769,34185
financial.indicator.roe_yearly,2024,not_provided_by_source,1236332,1222300,14032
financial.indicator.roe_yearly,2025,not_provided_by_source,1251467,1236273,15194
financial.indicator.roe_yearly,2026,not_provided_by_source,868253,840745,27508
financial.indicator.roe_yoy,2010,not_provided_by_source,452712,389929,62783
financial.indicator.roe_yoy,2011,not_provided_by_source,536606,464637,71969
financial.indicator.roe_yoy,2012,not_provided_by_source,586712,535093,51619
financial.indicator.roe_yoy,2013,not_provided_by_source,587580,564658,22922
financial.indicator.roe_yoy,2014,not_provided_by_source,620068,601508,18560
financial.indicator.roe_yoy,2015,not_provided_by_source,665185,628577,36608
financial.indicator.roe_yoy,2016,not_provided_by_source,704146,672382,31764
financial.indicator.roe_yoy,2017,not_provided_by_source,799069,726383,72686
financial.indicator.roe_yoy,2018,not_provided_by_source,856805,808958,47847
financial.indicator.roe_yoy,2019,not_provided_by_source,890261,860241,30020
financial.indicator.roe_yoy,2020,not_provided_by_source,952002,895348,56654
financial.indicator.roe_yoy,2021,not_provided_by_source,1062390,971521,90869
financial.indicator.roe_yoy,2022,not_provided_by_source,1149262,1068090,81172
financial.indicator.roe_yoy,2023,not_provided_by_source,1211954,1145989,65965
financial.indicator.roe_yoy,2024,not_provided_by_source,1236332,1204324,32008
financial.indicator.roe_yoy,2025,not_provided_by_source,1251467,1222479,28988
financial.indicator.roe_yoy,2026,not_provided_by_source,868253,847295,20958
financial.indicator.roic,2010,not_provided_by_source,452712,437329,15383
financial.indicator.roic,2011,not_provided_by_source,536606,519598,17008
financial.indicator.roic,2012,not_provided_by_source,586712,570347,16365
financial.indicator.roic,2013,not_provided_by_source,587580,573515,14065
financial.indicator.roic,2014,not_provided_by_source,620068,608156,11912
financial.indicator.roic,2015,not_provided_by_source,665185,652142,13043
financial.indicator.roic,2016,not_provided_by_source,704146,688137,16009
financial.indicator.roic,2017,not_provided_by_source,799069,779594,19475
financial.indicator.roic,2018,not_provided_by_source,856805,832690,24115
financial.indicator.roic,2019,not_provided_by_source,890261,858615,31646
financial.indicator.roic,2020,not_provided_by_source,952002,913361,38641
financial.indicator.roic,2021,not_provided_by_source,1062390,1017159,45231
financial.indicator.roic,2022,not_provided_by_source,1149262,1094854,54408
financial.indicator.roic,2023,not_provided_by_source,1211954,1159162,52792
financial.indicator.roic,2024,not_provided_by_source,1236332,1202875,33457
financial.indicator.roic,2025,not_provided_by_source,1251467,1216422,35045
financial.indicator.roic,2026,not_provided_by_source,868253,842011,26242
financial.indicator.roic_yearly,2010,not_provided_by_source,452712,437329,15383
financial.indicator.roic_yearly,2011,not_provided_by_source,536606,519598,17008
financial.indicator.roic_yearly,2012,not_provided_by_source,586712,570347,16365
financial.indicator.roic_yearly,2013,not_provided_by_source,587580,573515,14065
financial.indicator.roic_yearly,2014,not_provided_by_source,620068,608156,11912
financial.indicator.roic_yearly,2015,not_provided_by_source,665185,652142,13043
financial.indicator.roic_yearly,2016,not_provided_by_source,704146,688137,16009
financial.indicator.roic_yearly,2017,not_provided_by_source,799069,779594,19475
financial.indicator.roic_yearly,2018,not_provided_by_source,856805,832690,24115
financial.indicator.roic_yearly,2019,not_provided_by_source,890261,858615,31646
financial.indicator.roic_yearly,2020,not_provided_by_source,952002,913361,38641
financial.indicator.roic_yearly,2021,not_provided_by_source,1062390,1016950,45440
financial.indicator.roic_yearly,2022,not_provided_by_source,1149262,1094462,54800
financial.indicator.roic_yearly,2023,not_provided_by_source,1211954,1158924,53030
