field_id,year,company_type,listed_security_sessions,dsl_non_null,dsl_missing
financial.indicator.ocf_to_opincome,2025,not_provided_by_source,1251467,605526,645941
financial.indicator.ocf_to_opincome,2026,not_provided_by_source,868253,438454,429799
financial.indicator.ocf_to_or,2010,not_provided_by_source,452712,83,452629
financial.indicator.ocf_to_or,2011,not_provided_by_source,536606,244,536362
financial.indicator.ocf_to_or,2012,not_provided_by_source,586712,274,586438
financial.indicator.ocf_to_or,2013,not_provided_by_source,587580,238,587342
financial.indicator.ocf_to_or,2014,not_provided_by_source,620068,265,619803
financial.indicator.ocf_to_or,2015,not_provided_by_source,665185,257,664928
financial.indicator.ocf_to_or,2016,not_provided_by_source,704146,258,703888
financial.indicator.ocf_to_or,2017,not_provided_by_source,799069,757,798312
financial.indicator.ocf_to_or,2018,not_provided_by_source,856805,1845,854960
financial.indicator.ocf_to_or,2019,not_provided_by_source,890261,1603,888658
financial.indicator.ocf_to_or,2020,not_provided_by_source,952002,3557,948445
financial.indicator.ocf_to_or,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.ocf_to_or,2022,not_provided_by_source,1149262,2483,1146779
financial.indicator.ocf_to_or,2023,not_provided_by_source,1211954,374017,837937
financial.indicator.ocf_to_or,2024,not_provided_by_source,1236332,1059657,176675
financial.indicator.ocf_to_or,2025,not_provided_by_source,1251467,894851,356616
financial.indicator.ocf_to_or,2026,not_provided_by_source,868253,660682,207571
financial.indicator.ocf_to_profit,2010,not_provided_by_source,452712,83,452629
financial.indicator.ocf_to_profit,2011,not_provided_by_source,536606,244,536362
financial.indicator.ocf_to_profit,2012,not_provided_by_source,586712,274,586438
financial.indicator.ocf_to_profit,2013,not_provided_by_source,587580,238,587342
financial.indicator.ocf_to_profit,2014,not_provided_by_source,620068,265,619803
financial.indicator.ocf_to_profit,2015,not_provided_by_source,665185,257,664928
financial.indicator.ocf_to_profit,2016,not_provided_by_source,704146,258,703888
financial.indicator.ocf_to_profit,2017,not_provided_by_source,799069,757,798312
financial.indicator.ocf_to_profit,2018,not_provided_by_source,856805,1845,854960
financial.indicator.ocf_to_profit,2019,not_provided_by_source,890261,1585,888676
financial.indicator.ocf_to_profit,2020,not_provided_by_source,952002,2286,949716
financial.indicator.ocf_to_profit,2021,not_provided_by_source,1062390,507,1061883
financial.indicator.ocf_to_profit,2022,not_provided_by_source,1149262,1996,1147266
financial.indicator.ocf_to_profit,2023,not_provided_by_source,1211954,298907,913047
financial.indicator.ocf_to_profit,2024,not_provided_by_source,1236332,816916,419416
financial.indicator.ocf_to_profit,2025,not_provided_by_source,1251467,673469,577998
financial.indicator.ocf_to_profit,2026,not_provided_by_source,868253,484983,383270
financial.indicator.ocf_to_shortdebt,2010,not_provided_by_source,452712,83,452629
financial.indicator.ocf_to_shortdebt,2011,not_provided_by_source,536606,244,536362
financial.indicator.ocf_to_shortdebt,2012,not_provided_by_source,586712,274,586438
financial.indicator.ocf_to_shortdebt,2013,not_provided_by_source,587580,238,587342
financial.indicator.ocf_to_shortdebt,2014,not_provided_by_source,620068,265,619803
financial.indicator.ocf_to_shortdebt,2015,not_provided_by_source,665185,257,664928
financial.indicator.ocf_to_shortdebt,2016,not_provided_by_source,704146,258,703888
financial.indicator.ocf_to_shortdebt,2017,not_provided_by_source,799069,757,798312
financial.indicator.ocf_to_shortdebt,2018,not_provided_by_source,856805,1845,854960
financial.indicator.ocf_to_shortdebt,2019,not_provided_by_source,890261,1603,888658
financial.indicator.ocf_to_shortdebt,2020,not_provided_by_source,952002,3436,948566
financial.indicator.ocf_to_shortdebt,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.ocf_to_shortdebt,2022,not_provided_by_source,1149262,2483,1146779
financial.indicator.ocf_to_shortdebt,2023,not_provided_by_source,1211954,367020,844934
financial.indicator.ocf_to_shortdebt,2024,not_provided_by_source,1236332,1040163,196169
financial.indicator.ocf_to_shortdebt,2025,not_provided_by_source,1251467,875357,376110
financial.indicator.ocf_to_shortdebt,2026,not_provided_by_source,868253,646554,221699
financial.indicator.ocf_yoy,2010,not_provided_by_source,452712,51,452661
financial.indicator.ocf_yoy,2011,not_provided_by_source,536606,244,536362
financial.indicator.ocf_yoy,2012,not_provided_by_source,586712,274,586438
financial.indicator.ocf_yoy,2013,not_provided_by_source,587580,238,587342
financial.indicator.ocf_yoy,2014,not_provided_by_source,620068,265,619803
financial.indicator.ocf_yoy,2015,not_provided_by_source,665185,257,664928
financial.indicator.ocf_yoy,2016,not_provided_by_source,704146,258,703888
financial.indicator.ocf_yoy,2017,not_provided_by_source,799069,757,798312
financial.indicator.ocf_yoy,2018,not_provided_by_source,856805,1845,854960
financial.indicator.ocf_yoy,2019,not_provided_by_source,890261,1603,888658
financial.indicator.ocf_yoy,2020,not_provided_by_source,952002,3557,948445
financial.indicator.ocf_yoy,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.ocf_yoy,2022,not_provided_by_source,1149262,2483,1146779
financial.indicator.ocf_yoy,2023,not_provided_by_source,1211954,374105,837849
financial.indicator.ocf_yoy,2024,not_provided_by_source,1236332,1060152,176180
financial.indicator.ocf_yoy,2025,not_provided_by_source,1251467,894768,356699
financial.indicator.ocf_yoy,2026,not_provided_by_source,868253,660722,207531
financial.indicator.ocfps,2010,not_provided_by_source,452712,83,452629
financial.indicator.ocfps,2011,not_provided_by_source,536606,244,536362
financial.indicator.ocfps,2012,not_provided_by_source,586712,274,586438
financial.indicator.ocfps,2013,not_provided_by_source,587580,238,587342
financial.indicator.ocfps,2014,not_provided_by_source,620068,265,619803
financial.indicator.ocfps,2015,not_provided_by_source,665185,257,664928
financial.indicator.ocfps,2016,not_provided_by_source,704146,258,703888
financial.indicator.ocfps,2017,not_provided_by_source,799069,757,798312
financial.indicator.ocfps,2018,not_provided_by_source,856805,1845,854960
financial.indicator.ocfps,2019,not_provided_by_source,890261,1603,888658
financial.indicator.ocfps,2020,not_provided_by_source,952002,3557,948445
financial.indicator.ocfps,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.ocfps,2022,not_provided_by_source,1149262,2483,1146779
financial.indicator.ocfps,2023,not_provided_by_source,1211954,374105,837849
financial.indicator.ocfps,2024,not_provided_by_source,1236332,1060176,176156
financial.indicator.ocfps,2025,not_provided_by_source,1251467,894989,356478
financial.indicator.ocfps,2026,not_provided_by_source,868253,660918,207335
financial.indicator.ocfps_yoy,2010,not_provided_by_source,452712,51,452661
financial.indicator.ocfps_yoy,2011,not_provided_by_source,536606,244,536362
financial.indicator.ocfps_yoy,2012,not_provided_by_source,586712,274,586438
financial.indicator.ocfps_yoy,2013,not_provided_by_source,587580,238,587342
financial.indicator.ocfps_yoy,2014,not_provided_by_source,620068,265,619803
financial.indicator.ocfps_yoy,2015,not_provided_by_source,665185,257,664928
financial.indicator.ocfps_yoy,2016,not_provided_by_source,704146,258,703888
financial.indicator.ocfps_yoy,2017,not_provided_by_source,799069,757,798312
financial.indicator.ocfps_yoy,2018,not_provided_by_source,856805,1845,854960
financial.indicator.ocfps_yoy,2019,not_provided_by_source,890261,1603,888658
financial.indicator.ocfps_yoy,2020,not_provided_by_source,952002,3519,948483
financial.indicator.ocfps_yoy,2021,not_provided_by_source,1062390,824,1061566
financial.indicator.ocfps_yoy,2022,not_provided_by_source,1149262,2483,1146779
financial.indicator.ocfps_yoy,2023,not_provided_by_source,1211954,363615,848339
financial.indicator.ocfps_yoy,2024,not_provided_by_source,1236332,1039434,196898
financial.indicator.ocfps_yoy,2025,not_provided_by_source,1251467,885168,366299
financial.indicator.ocfps_yoy,2026,not_provided_by_source,868253,652906,215347
financial.indicator.op_income,2010,not_provided_by_source,452712,83,452629
financial.indicator.op_income,2011,not_provided_by_source,536606,244,536362
financial.indicator.op_income,2012,not_provided_by_source,586712,274,586438
financial.indicator.op_income,2013,not_provided_by_source,587580,238,587342
financial.indicator.op_income,2014,not_provided_by_source,620068,265,619803
financial.indicator.op_income,2015,not_provided_by_source,665185,257,664928
financial.indicator.op_income,2016,not_provided_by_source,704146,258,703888
financial.indicator.op_income,2017,not_provided_by_source,799069,757,798312
financial.indicator.op_income,2018,not_provided_by_source,856805,1845,854960
financial.indicator.op_income,2019,not_provided_by_source,890261,1603,888658
financial.indicator.op_income,2020,not_provided_by_source,952002,3557,948445
financial.indicator.op_income,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.op_income,2022,not_provided_by_source,1149262,2483,1146779
financial.indicator.op_income,2023,not_provided_by_source,1211954,373805,838149
financial.indicator.op_income,2024,not_provided_by_source,1236332,1059208,177124
financial.indicator.op_income,2025,not_provided_by_source,1251467,894405,357062
financial.indicator.op_income,2026,not_provided_by_source,868253,660540,207713
financial.indicator.op_of_gr,2010,not_provided_by_source,452712,83,452629
financial.indicator.op_of_gr,2011,not_provided_by_source,536606,244,536362
financial.indicator.op_of_gr,2012,not_provided_by_source,586712,274,586438
financial.indicator.op_of_gr,2013,not_provided_by_source,587580,238,587342
financial.indicator.op_of_gr,2014,not_provided_by_source,620068,265,619803
financial.indicator.op_of_gr,2015,not_provided_by_source,665185,257,664928
financial.indicator.op_of_gr,2016,not_provided_by_source,704146,258,703888
financial.indicator.op_of_gr,2017,not_provided_by_source,799069,757,798312
financial.indicator.op_of_gr,2018,not_provided_by_source,856805,1845,854960
financial.indicator.op_of_gr,2019,not_provided_by_source,890261,1603,888658
financial.indicator.op_of_gr,2020,not_provided_by_source,952002,3557,948445
financial.indicator.op_of_gr,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.op_of_gr,2022,not_provided_by_source,1149262,2483,1146779
financial.indicator.op_of_gr,2023,not_provided_by_source,1211954,374060,837894
financial.indicator.op_of_gr,2024,not_provided_by_source,1236332,1059899,176433
financial.indicator.op_of_gr,2025,not_provided_by_source,1251467,895089,356378
financial.indicator.op_of_gr,2026,not_provided_by_source,868253,660814,207439
financial.indicator.op_to_debt,2010,not_provided_by_source,452712,83,452629
financial.indicator.op_to_debt,2011,not_provided_by_source,536606,244,536362
financial.indicator.op_to_debt,2012,not_provided_by_source,586712,274,586438
financial.indicator.op_to_debt,2013,not_provided_by_source,587580,238,587342
financial.indicator.op_to_debt,2014,not_provided_by_source,620068,265,619803
financial.indicator.op_to_debt,2015,not_provided_by_source,665185,257,664928
financial.indicator.op_to_debt,2016,not_provided_by_source,704146,258,703888
financial.indicator.op_to_debt,2017,not_provided_by_source,799069,757,798312
financial.indicator.op_to_debt,2018,not_provided_by_source,856805,1845,854960
financial.indicator.op_to_debt,2019,not_provided_by_source,890261,1603,888658
financial.indicator.op_to_debt,2020,not_provided_by_source,952002,3557,948445
financial.indicator.op_to_debt,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.op_to_debt,2022,not_provided_by_source,1149262,2483,1146779
financial.indicator.op_to_debt,2023,not_provided_by_source,1211954,374105,837849
financial.indicator.op_to_debt,2024,not_provided_by_source,1236332,1060176,176156
financial.indicator.op_to_debt,2025,not_provided_by_source,1251467,895101,356366
financial.indicator.op_to_debt,2026,not_provided_by_source,868253,660965,207288
financial.indicator.op_to_ebt,2010,not_provided_by_source,452712,83,452629
financial.indicator.op_to_ebt,2011,not_provided_by_source,536606,244,536362
financial.indicator.op_to_ebt,2012,not_provided_by_source,586712,274,586438
financial.indicator.op_to_ebt,2013,not_provided_by_source,587580,238,587342
financial.indicator.op_to_ebt,2014,not_provided_by_source,620068,265,619803
financial.indicator.op_to_ebt,2015,not_provided_by_source,665185,257,664928
financial.indicator.op_to_ebt,2016,not_provided_by_source,704146,258,703888
financial.indicator.op_to_ebt,2017,not_provided_by_source,799069,757,798312
financial.indicator.op_to_ebt,2018,not_provided_by_source,856805,1845,854960
financial.indicator.op_to_ebt,2019,not_provided_by_source,890261,1585,888676
financial.indicator.op_to_ebt,2020,not_provided_by_source,952002,2367,949635
financial.indicator.op_to_ebt,2021,not_provided_by_source,1062390,507,1061883
financial.indicator.op_to_ebt,2022,not_provided_by_source,1149262,1912,1147350
financial.indicator.op_to_ebt,2023,not_provided_by_source,1211954,300562,911392
financial.indicator.op_to_ebt,2024,not_provided_by_source,1236332,819214,417118
financial.indicator.op_to_ebt,2025,not_provided_by_source,1251467,674482,576985
financial.indicator.op_to_ebt,2026,not_provided_by_source,868253,486372,381881
financial.indicator.op_to_liqdebt,2010,not_provided_by_source,452712,83,452629
financial.indicator.op_to_liqdebt,2011,not_provided_by_source,536606,244,536362
financial.indicator.op_to_liqdebt,2012,not_provided_by_source,586712,274,586438
financial.indicator.op_to_liqdebt,2013,not_provided_by_source,587580,238,587342
financial.indicator.op_to_liqdebt,2014,not_provided_by_source,620068,265,619803
financial.indicator.op_to_liqdebt,2015,not_provided_by_source,665185,257,664928
financial.indicator.op_to_liqdebt,2016,not_provided_by_source,704146,258,703888
financial.indicator.op_to_liqdebt,2017,not_provided_by_source,799069,757,798312
financial.indicator.op_to_liqdebt,2018,not_provided_by_source,856805,1845,854960
financial.indicator.op_to_liqdebt,2019,not_provided_by_source,890261,1603,888658
financial.indicator.op_to_liqdebt,2020,not_provided_by_source,952002,3436,948566
financial.indicator.op_to_liqdebt,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.op_to_liqdebt,2022,not_provided_by_source,1149262,2483,1146779
financial.indicator.op_to_liqdebt,2023,not_provided_by_source,1211954,367020,844934
financial.indicator.op_to_liqdebt,2024,not_provided_by_source,1236332,1040163,196169
financial.indicator.op_to_liqdebt,2025,not_provided_by_source,1251467,875436,376031
financial.indicator.op_to_liqdebt,2026,not_provided_by_source,868253,646554,221699
financial.indicator.op_yoy,2010,not_provided_by_source,452712,51,452661
financial.indicator.op_yoy,2011,not_provided_by_source,536606,244,536362
financial.indicator.op_yoy,2012,not_provided_by_source,586712,274,586438
financial.indicator.op_yoy,2013,not_provided_by_source,587580,238,587342
financial.indicator.op_yoy,2014,not_provided_by_source,620068,265,619803
financial.indicator.op_yoy,2015,not_provided_by_source,665185,257,664928
financial.indicator.op_yoy,2016,not_provided_by_source,704146,258,703888
financial.indicator.op_yoy,2017,not_provided_by_source,799069,757,798312
financial.indicator.op_yoy,2018,not_provided_by_source,856805,1845,854960
financial.indicator.op_yoy,2019,not_provided_by_source,890261,1603,888658
financial.indicator.op_yoy,2020,not_provided_by_source,952002,3557,948445
financial.indicator.op_yoy,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.op_yoy,2022,not_provided_by_source,1149262,2483,1146779
financial.indicator.op_yoy,2023,not_provided_by_source,1211954,374105,837849
financial.indicator.op_yoy,2024,not_provided_by_source,1236332,1060117,176215
financial.indicator.op_yoy,2025,not_provided_by_source,1251467,894879,356588
financial.indicator.op_yoy,2026,not_provided_by_source,868253,660754,207499
financial.indicator.opincome_of_ebt,2010,not_provided_by_source,452712,83,452629
financial.indicator.opincome_of_ebt,2011,not_provided_by_source,536606,244,536362
financial.indicator.opincome_of_ebt,2012,not_provided_by_source,586712,274,586438
financial.indicator.opincome_of_ebt,2013,not_provided_by_source,587580,238,587342
financial.indicator.opincome_of_ebt,2014,not_provided_by_source,620068,265,619803
financial.indicator.opincome_of_ebt,2015,not_provided_by_source,665185,257,664928
financial.indicator.opincome_of_ebt,2016,not_provided_by_source,704146,258,703888
financial.indicator.opincome_of_ebt,2017,not_provided_by_source,799069,757,798312
financial.indicator.opincome_of_ebt,2018,not_provided_by_source,856805,1845,854960
financial.indicator.opincome_of_ebt,2019,not_provided_by_source,890261,1585,888676
financial.indicator.opincome_of_ebt,2020,not_provided_by_source,952002,2367,949635
financial.indicator.opincome_of_ebt,2021,not_provided_by_source,1062390,507,1061883
financial.indicator.opincome_of_ebt,2022,not_provided_by_source,1149262,1912,1147350
financial.indicator.opincome_of_ebt,2023,not_provided_by_source,1211954,300262,911692
financial.indicator.opincome_of_ebt,2024,not_provided_by_source,1236332,818322,418010
financial.indicator.opincome_of_ebt,2025,not_provided_by_source,1251467,673874,577593
financial.indicator.opincome_of_ebt,2026,not_provided_by_source,868253,485942,382311
financial.indicator.or_yoy,2010,not_provided_by_source,452712,51,452661
financial.indicator.or_yoy,2011,not_provided_by_source,536606,244,536362
financial.indicator.or_yoy,2012,not_provided_by_source,586712,274,586438
financial.indicator.or_yoy,2013,not_provided_by_source,587580,238,587342
financial.indicator.or_yoy,2014,not_provided_by_source,620068,265,619803
financial.indicator.or_yoy,2015,not_provided_by_source,665185,257,664928
financial.indicator.or_yoy,2016,not_provided_by_source,704146,258,703888
financial.indicator.or_yoy,2017,not_provided_by_source,799069,757,798312
financial.indicator.or_yoy,2018,not_provided_by_source,856805,1845,854960
financial.indicator.or_yoy,2019,not_provided_by_source,890261,1603,888658
financial.indicator.or_yoy,2020,not_provided_by_source,952002,3557,948445
financial.indicator.or_yoy,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.or_yoy,2022,not_provided_by_source,1149262,2483,1146779
financial.indicator.or_yoy,2023,not_provided_by_source,1211954,373930,838024
financial.indicator.or_yoy,2024,not_provided_by_source,1236332,1059307,177025
financial.indicator.or_yoy,2025,not_provided_by_source,1251467,894618,356849
financial.indicator.or_yoy,2026,not_provided_by_source,868253,660488,207765
financial.indicator.profit_dedt,2010,not_provided_by_source,452712,83,452629
financial.indicator.profit_dedt,2011,not_provided_by_source,536606,244,536362
financial.indicator.profit_dedt,2012,not_provided_by_source,586712,274,586438
financial.indicator.profit_dedt,2013,not_provided_by_source,587580,238,587342
financial.indicator.profit_dedt,2014,not_provided_by_source,620068,265,619803
financial.indicator.profit_dedt,2015,not_provided_by_source,665185,257,664928
financial.indicator.profit_dedt,2016,not_provided_by_source,704146,258,703888
financial.indicator.profit_dedt,2017,not_provided_by_source,799069,757,798312
financial.indicator.profit_dedt,2018,not_provided_by_source,856805,1845,854960
financial.indicator.profit_dedt,2019,not_provided_by_source,890261,1603,888658
financial.indicator.profit_dedt,2020,not_provided_by_source,952002,3557,948445
financial.indicator.profit_dedt,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.profit_dedt,2022,not_provided_by_source,1149262,2483,1146779
financial.indicator.profit_dedt,2023,not_provided_by_source,1211954,374060,837894
financial.indicator.profit_dedt,2024,not_provided_by_source,1236332,1060036,176296
financial.indicator.profit_dedt,2025,not_provided_by_source,1251467,895021,356446
financial.indicator.profit_dedt,2026,not_provided_by_source,868253,660814,207439
financial.indicator.profit_prefin_exp,2010,not_provided_by_source,452712,83,452629
financial.indicator.profit_prefin_exp,2011,not_provided_by_source,536606,244,536362
financial.indicator.profit_prefin_exp,2012,not_provided_by_source,586712,274,586438
financial.indicator.profit_prefin_exp,2013,not_provided_by_source,587580,238,587342
financial.indicator.profit_prefin_exp,2014,not_provided_by_source,620068,265,619803
financial.indicator.profit_prefin_exp,2015,not_provided_by_source,665185,257,664928
financial.indicator.profit_prefin_exp,2016,not_provided_by_source,704146,258,703888
financial.indicator.profit_prefin_exp,2017,not_provided_by_source,799069,757,798312
financial.indicator.profit_prefin_exp,2018,not_provided_by_source,856805,1845,854960
financial.indicator.profit_prefin_exp,2019,not_provided_by_source,890261,1603,888658
financial.indicator.profit_prefin_exp,2020,not_provided_by_source,952002,3436,948566
financial.indicator.profit_prefin_exp,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.profit_prefin_exp,2022,not_provided_by_source,1149262,2483,1146779
financial.indicator.profit_prefin_exp,2023,not_provided_by_source,1211954,367020,844934
financial.indicator.profit_prefin_exp,2024,not_provided_by_source,1236332,1040163,196169
financial.indicator.profit_prefin_exp,2025,not_provided_by_source,1251467,875504,375963
financial.indicator.profit_prefin_exp,2026,not_provided_by_source,868253,646606,221647
financial.indicator.profit_to_gr,2010,not_provided_by_source,452712,83,452629
financial.indicator.profit_to_gr,2011,not_provided_by_source,536606,244,536362
financial.indicator.profit_to_gr,2012,not_provided_by_source,586712,274,586438
financial.indicator.profit_to_gr,2013,not_provided_by_source,587580,238,587342
financial.indicator.profit_to_gr,2014,not_provided_by_source,620068,265,619803
financial.indicator.profit_to_gr,2015,not_provided_by_source,665185,257,664928
financial.indicator.profit_to_gr,2016,not_provided_by_source,704146,258,703888
financial.indicator.profit_to_gr,2017,not_provided_by_source,799069,757,798312
financial.indicator.profit_to_gr,2018,not_provided_by_source,856805,1845,854960
financial.indicator.profit_to_gr,2019,not_provided_by_source,890261,1603,888658
financial.indicator.profit_to_gr,2020,not_provided_by_source,952002,3557,948445
financial.indicator.profit_to_gr,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.profit_to_gr,2022,not_provided_by_source,1149262,2483,1146779
financial.indicator.profit_to_gr,2023,not_provided_by_source,1211954,374060,837894
financial.indicator.profit_to_gr,2024,not_provided_by_source,1236332,1059899,176433
financial.indicator.profit_to_gr,2025,not_provided_by_source,1251467,895089,356378
financial.indicator.profit_to_gr,2026,not_provided_by_source,868253,660814,207439
financial.indicator.profit_to_op,2010,not_provided_by_source,452712,83,452629
financial.indicator.profit_to_op,2011,not_provided_by_source,536606,244,536362
financial.indicator.profit_to_op,2012,not_provided_by_source,586712,274,586438
financial.indicator.profit_to_op,2013,not_provided_by_source,587580,238,587342
financial.indicator.profit_to_op,2014,not_provided_by_source,620068,265,619803
financial.indicator.profit_to_op,2015,not_provided_by_source,665185,257,664928
financial.indicator.profit_to_op,2016,not_provided_by_source,704146,258,703888
financial.indicator.profit_to_op,2017,not_provided_by_source,799069,757,798312
financial.indicator.profit_to_op,2018,not_provided_by_source,856805,1845,854960
financial.indicator.profit_to_op,2019,not_provided_by_source,890261,1603,888658
financial.indicator.profit_to_op,2020,not_provided_by_source,952002,3557,948445
financial.indicator.profit_to_op,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.profit_to_op,2022,not_provided_by_source,1149262,2483,1146779
financial.indicator.profit_to_op,2023,not_provided_by_source,1211954,374060,837894
financial.indicator.profit_to_op,2024,not_provided_by_source,1236332,1059899,176433
financial.indicator.profit_to_op,2025,not_provided_by_source,1251467,895089,356378
financial.indicator.profit_to_op,2026,not_provided_by_source,868253,660814,207439
financial.indicator.q_adminexp_to_gr,2010,not_provided_by_source,452712,83,452629
financial.indicator.q_adminexp_to_gr,2011,not_provided_by_source,536606,244,536362
financial.indicator.q_adminexp_to_gr,2012,not_provided_by_source,586712,274,586438
financial.indicator.q_adminexp_to_gr,2013,not_provided_by_source,587580,238,587342
financial.indicator.q_adminexp_to_gr,2014,not_provided_by_source,620068,265,619803
financial.indicator.q_adminexp_to_gr,2015,not_provided_by_source,665185,257,664928
financial.indicator.q_adminexp_to_gr,2016,not_provided_by_source,704146,258,703888
financial.indicator.q_adminexp_to_gr,2017,not_provided_by_source,799069,757,798312
financial.indicator.q_adminexp_to_gr,2018,not_provided_by_source,856805,1845,854960
financial.indicator.q_adminexp_to_gr,2019,not_provided_by_source,890261,1585,888676
financial.indicator.q_adminexp_to_gr,2020,not_provided_by_source,952002,3557,948445
financial.indicator.q_adminexp_to_gr,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.q_adminexp_to_gr,2022,not_provided_by_source,1149262,2483,1146779
financial.indicator.q_adminexp_to_gr,2023,not_provided_by_source,1211954,373856,838098
financial.indicator.q_adminexp_to_gr,2024,not_provided_by_source,1236332,1059540,176792
financial.indicator.q_adminexp_to_gr,2025,not_provided_by_source,1251467,894600,356867
financial.indicator.q_adminexp_to_gr,2026,not_provided_by_source,868253,660310,207943
financial.indicator.q_dt_roe,2010,not_provided_by_source,452712,51,452661
financial.indicator.q_dt_roe,2011,not_provided_by_source,536606,244,536362
financial.indicator.q_dt_roe,2012,not_provided_by_source,586712,274,586438
financial.indicator.q_dt_roe,2013,not_provided_by_source,587580,238,587342
financial.indicator.q_dt_roe,2014,not_provided_by_source,620068,245,619823
financial.indicator.q_dt_roe,2015,not_provided_by_source,665185,257,664928
financial.indicator.q_dt_roe,2016,not_provided_by_source,704146,258,703888
financial.indicator.q_dt_roe,2017,not_provided_by_source,799069,757,798312
financial.indicator.q_dt_roe,2018,not_provided_by_source,856805,1845,854960
financial.indicator.q_dt_roe,2019,not_provided_by_source,890261,1603,888658
financial.indicator.q_dt_roe,2020,not_provided_by_source,952002,3486,948516
financial.indicator.q_dt_roe,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.q_dt_roe,2022,not_provided_by_source,1149262,2480,1146782
financial.indicator.q_dt_roe,2023,not_provided_by_source,1211954,371165,840789
financial.indicator.q_dt_roe,2024,not_provided_by_source,1236332,1053426,182906
financial.indicator.q_dt_roe,2025,not_provided_by_source,1251467,888735,362732
financial.indicator.q_dt_roe,2026,not_provided_by_source,868253,656352,211901
financial.indicator.q_dtprofit,2010,not_provided_by_source,452712,51,452661
financial.indicator.q_dtprofit,2011,not_provided_by_source,536606,244,536362
financial.indicator.q_dtprofit,2012,not_provided_by_source,586712,274,586438
financial.indicator.q_dtprofit,2013,not_provided_by_source,587580,238,587342
financial.indicator.q_dtprofit,2014,not_provided_by_source,620068,245,619823
financial.indicator.q_dtprofit,2015,not_provided_by_source,665185,257,664928
financial.indicator.q_dtprofit,2016,not_provided_by_source,704146,258,703888
financial.indicator.q_dtprofit,2017,not_provided_by_source,799069,757,798312
financial.indicator.q_dtprofit,2018,not_provided_by_source,856805,1845,854960
financial.indicator.q_dtprofit,2019,not_provided_by_source,890261,1603,888658
financial.indicator.q_dtprofit,2020,not_provided_by_source,952002,3486,948516
financial.indicator.q_dtprofit,2021,not_provided_by_source,1062390,905,1061485
financial.indicator.q_dtprofit,2022,not_provided_by_source,1149262,2483,1146779
financial.indicator.q_dtprofit,2023,not_provided_by_source,1211954,373785,838169
financial.indicator.q_dtprofit,2024,not_provided_by_source,1236332,1059731,176601
financial.indicator.q_dtprofit,2025,not_provided_by_source,1251467,894708,356759
financial.indicator.q_dtprofit,2026,not_provided_by_source,868253,660714,207539
financial.indicator.q_dtprofit_to_profit,2010,not_provided_by_source,452712,51,452661
financial.indicator.q_dtprofit_to_profit,2011,not_provided_by_source,536606,244,536362
financial.indicator.q_dtprofit_to_profit,2012,not_provided_by_source,586712,274,586438
financial.indicator.q_dtprofit_to_profit,2013,not_provided_by_source,587580,238,587342
financial.indicator.q_dtprofit_to_profit,2014,not_provided_by_source,620068,245,619823
financial.indicator.q_dtprofit_to_profit,2015,not_provided_by_source,665185,257,664928
financial.indicator.q_dtprofit_to_profit,2016,not_provided_by_source,704146,258,703888
financial.indicator.q_dtprofit_to_profit,2017,not_provided_by_source,799069,757,798312
financial.indicator.q_dtprofit_to_profit,2018,not_provided_by_source,856805,1808,854997
financial.indicator.q_dtprofit_to_profit,2019,not_provided_by_source,890261,1438,888823
financial.indicator.q_dtprofit_to_profit,2020,not_provided_by_source,952002,2458,949544
financial.indicator.q_dtprofit_to_profit,2021,not_provided_by_source,1062390,576,1061814
financial.indicator.q_dtprofit_to_profit,2022,not_provided_by_source,1149262,1946,1147316
financial.indicator.q_dtprofit_to_profit,2023,not_provided_by_source,1211954,294449,917505
financial.indicator.q_dtprofit_to_profit,2024,not_provided_by_source,1236332,803023,433309
financial.indicator.q_dtprofit_to_profit,2025,not_provided_by_source,1251467,660462,591005
financial.indicator.q_dtprofit_to_profit,2026,not_provided_by_source,868253,476084,392169
financial.indicator.q_eps,2010,not_provided_by_source,452712,83,452629
financial.indicator.q_eps,2011,not_provided_by_source,536606,244,536362
financial.indicator.q_eps,2012,not_provided_by_source,586712,274,586438
financial.indicator.q_eps,2013,not_provided_by_source,587580,238,587342
financial.indicator.q_eps,2014,not_provided_by_source,620068,265,619803
financial.indicator.q_eps,2015,not_provided_by_source,665185,257,664928
financial.indicator.q_eps,2016,not_provided_by_source,704146,258,703888
financial.indicator.q_eps,2017,not_provided_by_source,799069,757,798312
financial.indicator.q_eps,2018,not_provided_by_source,856805,1845,854960
financial.indicator.q_eps,2019,not_provided_by_source,890261,1603,888658
