field_id,identifier,report_year,company_type,source_observation_rows,source_non_null,source_null
financial.indicator.op_of_gr,op_of_gr,1991,not_provided_by_source,372,248,124
financial.indicator.op_of_gr,op_of_gr,1992,not_provided_by_source,626,410,216
financial.indicator.op_of_gr,op_of_gr,1993,not_provided_by_source,1362,1158,204
financial.indicator.op_of_gr,op_of_gr,1994,not_provided_by_source,2056,1937,119
financial.indicator.op_of_gr,op_of_gr,1995,not_provided_by_source,2333,2257,76
financial.indicator.op_of_gr,op_of_gr,1996,not_provided_by_source,2899,2793,106
financial.indicator.op_of_gr,op_of_gr,1997,not_provided_by_source,3711,3465,246
financial.indicator.op_of_gr,op_of_gr,1998,not_provided_by_source,3934,3928,6
financial.indicator.op_of_gr,op_of_gr,1999,not_provided_by_source,4456,4440,16
financial.indicator.op_of_gr,op_of_gr,2000,not_provided_by_source,4904,4882,22
financial.indicator.op_of_gr,op_of_gr,2001,not_provided_by_source,5803,5735,68
financial.indicator.op_of_gr,op_of_gr,2002,not_provided_by_source,10138,9946,192
financial.indicator.op_of_gr,op_of_gr,2003,not_provided_by_source,11038,10972,66
financial.indicator.op_of_gr,op_of_gr,2004,not_provided_by_source,11591,11475,116
financial.indicator.op_of_gr,op_of_gr,2005,not_provided_by_source,11984,11808,176
financial.indicator.op_of_gr,op_of_gr,2006,not_provided_by_source,13014,12870,144
financial.indicator.op_of_gr,op_of_gr,2007,not_provided_by_source,14483,14350,133
financial.indicator.op_of_gr,op_of_gr,2008,not_provided_by_source,15481,15307,174
financial.indicator.op_of_gr,op_of_gr,2009,not_provided_by_source,17455,17206,249
financial.indicator.op_of_gr,op_of_gr,2010,not_provided_by_source,18522,18231,291
financial.indicator.op_of_gr,op_of_gr,2011,not_provided_by_source,21209,20869,340
financial.indicator.op_of_gr,op_of_gr,2012,not_provided_by_source,22867,22449,418
financial.indicator.op_of_gr,op_of_gr,2013,not_provided_by_source,23933,23584,349
financial.indicator.op_of_gr,op_of_gr,2014,not_provided_by_source,25674,25344,330
financial.indicator.op_of_gr,op_of_gr,2015,not_provided_by_source,27586,27265,321
financial.indicator.op_of_gr,op_of_gr,2016,not_provided_by_source,31074,30790,284
financial.indicator.op_of_gr,op_of_gr,2017,not_provided_by_source,32844,32664,180
financial.indicator.op_of_gr,op_of_gr,2018,not_provided_by_source,33975,33801,174
financial.indicator.op_of_gr,op_of_gr,2019,not_provided_by_source,36005,35833,172
financial.indicator.op_of_gr,op_of_gr,2020,not_provided_by_source,38841,38706,135
financial.indicator.op_of_gr,op_of_gr,2021,not_provided_by_source,40961,40839,122
financial.indicator.op_of_gr,op_of_gr,2022,not_provided_by_source,41878,41777,101
financial.indicator.op_of_gr,op_of_gr,2023,not_provided_by_source,28609,28546,63
financial.indicator.op_of_gr,op_of_gr,2024,not_provided_by_source,24134,24094,40
financial.indicator.op_of_gr,op_of_gr,2025,not_provided_by_source,26352,26327,25
financial.indicator.op_of_gr,op_of_gr,2026,not_provided_by_source,15888,15858,30
financial.indicator.op_to_debt,op_to_debt,1990,not_provided_by_source,284,90,194
financial.indicator.op_to_debt,op_to_debt,1991,not_provided_by_source,372,144,228
financial.indicator.op_to_debt,op_to_debt,1992,not_provided_by_source,626,352,274
financial.indicator.op_to_debt,op_to_debt,1993,not_provided_by_source,1362,1090,272
financial.indicator.op_to_debt,op_to_debt,1994,not_provided_by_source,2056,1891,165
financial.indicator.op_to_debt,op_to_debt,1995,not_provided_by_source,2333,2251,82
financial.indicator.op_to_debt,op_to_debt,1996,not_provided_by_source,2899,2773,126
financial.indicator.op_to_debt,op_to_debt,1997,not_provided_by_source,3711,3393,318
financial.indicator.op_to_debt,op_to_debt,1998,not_provided_by_source,3934,3916,18
financial.indicator.op_to_debt,op_to_debt,1999,not_provided_by_source,4456,4290,166
financial.indicator.op_to_debt,op_to_debt,2000,not_provided_by_source,4904,4722,182
financial.indicator.op_to_debt,op_to_debt,2001,not_provided_by_source,5803,5343,460
financial.indicator.op_to_debt,op_to_debt,2002,not_provided_by_source,10138,9816,322
financial.indicator.op_to_debt,op_to_debt,2003,not_provided_by_source,11038,10315,723
financial.indicator.op_to_debt,op_to_debt,2004,not_provided_by_source,11591,11280,311
financial.indicator.op_to_debt,op_to_debt,2005,not_provided_by_source,11984,11648,336
financial.indicator.op_to_debt,op_to_debt,2006,not_provided_by_source,13014,12370,644
financial.indicator.op_to_debt,op_to_debt,2007,not_provided_by_source,14483,13914,569
financial.indicator.op_to_debt,op_to_debt,2008,not_provided_by_source,15481,15091,390
financial.indicator.op_to_debt,op_to_debt,2009,not_provided_by_source,17455,16140,1315
financial.indicator.op_to_debt,op_to_debt,2010,not_provided_by_source,18522,18124,398
financial.indicator.op_to_debt,op_to_debt,2011,not_provided_by_source,21209,20945,264
financial.indicator.op_to_debt,op_to_debt,2012,not_provided_by_source,22867,22526,341
financial.indicator.op_to_debt,op_to_debt,2013,not_provided_by_source,23933,23533,400
financial.indicator.op_to_debt,op_to_debt,2014,not_provided_by_source,25674,25034,640
financial.indicator.op_to_debt,op_to_debt,2015,not_provided_by_source,27586,26759,827
financial.indicator.op_to_debt,op_to_debt,2016,not_provided_by_source,31074,28987,2087
financial.indicator.op_to_debt,op_to_debt,2017,not_provided_by_source,32844,31880,964
financial.indicator.op_to_debt,op_to_debt,2018,not_provided_by_source,33975,33195,780
financial.indicator.op_to_debt,op_to_debt,2019,not_provided_by_source,36005,34494,1511
financial.indicator.op_to_debt,op_to_debt,2020,not_provided_by_source,38841,36884,1957
financial.indicator.op_to_debt,op_to_debt,2021,not_provided_by_source,40961,39432,1529
financial.indicator.op_to_debt,op_to_debt,2022,not_provided_by_source,41878,40975,903
financial.indicator.op_to_debt,op_to_debt,2023,not_provided_by_source,28609,28421,188
financial.indicator.op_to_debt,op_to_debt,2024,not_provided_by_source,24134,23912,222
financial.indicator.op_to_debt,op_to_debt,2025,not_provided_by_source,26352,26260,92
financial.indicator.op_to_debt,op_to_debt,2026,not_provided_by_source,15888,15853,35
financial.indicator.op_to_ebt,op_to_ebt,1990,not_provided_by_source,284,180,104
financial.indicator.op_to_ebt,op_to_ebt,1991,not_provided_by_source,372,240,132
financial.indicator.op_to_ebt,op_to_ebt,1992,not_provided_by_source,626,410,216
financial.indicator.op_to_ebt,op_to_ebt,1993,not_provided_by_source,1362,1164,198
financial.indicator.op_to_ebt,op_to_ebt,1994,not_provided_by_source,2056,1931,125
financial.indicator.op_to_ebt,op_to_ebt,1995,not_provided_by_source,2333,2213,120
financial.indicator.op_to_ebt,op_to_ebt,1996,not_provided_by_source,2899,2679,220
financial.indicator.op_to_ebt,op_to_ebt,1997,not_provided_by_source,3711,3315,396
financial.indicator.op_to_ebt,op_to_ebt,1998,not_provided_by_source,3934,3614,320
financial.indicator.op_to_ebt,op_to_ebt,1999,not_provided_by_source,4456,4104,352
financial.indicator.op_to_ebt,op_to_ebt,2000,not_provided_by_source,4904,4440,464
financial.indicator.op_to_ebt,op_to_ebt,2001,not_provided_by_source,5803,5080,723
financial.indicator.op_to_ebt,op_to_ebt,2002,not_provided_by_source,10138,8486,1652
financial.indicator.op_to_ebt,op_to_ebt,2003,not_provided_by_source,11038,9454,1584
financial.indicator.op_to_ebt,op_to_ebt,2004,not_provided_by_source,11591,10035,1556
financial.indicator.op_to_ebt,op_to_ebt,2005,not_provided_by_source,11984,9824,2160
financial.indicator.op_to_ebt,op_to_ebt,2006,not_provided_by_source,13014,10948,2066
financial.indicator.op_to_ebt,op_to_ebt,2007,not_provided_by_source,14483,12782,1701
financial.indicator.op_to_ebt,op_to_ebt,2008,not_provided_by_source,15481,13341,2140
financial.indicator.op_to_ebt,op_to_ebt,2009,not_provided_by_source,17455,14665,2790
financial.indicator.op_to_ebt,op_to_ebt,2010,not_provided_by_source,18522,16573,1949
financial.indicator.op_to_ebt,op_to_ebt,2011,not_provided_by_source,21209,19103,2106
financial.indicator.op_to_ebt,op_to_ebt,2012,not_provided_by_source,22867,19745,3122
financial.indicator.op_to_ebt,op_to_ebt,2013,not_provided_by_source,23933,20716,3217
financial.indicator.op_to_ebt,op_to_ebt,2014,not_provided_by_source,25674,22254,3420
financial.indicator.op_to_ebt,op_to_ebt,2015,not_provided_by_source,27586,23308,4278
financial.indicator.op_to_ebt,op_to_ebt,2016,not_provided_by_source,31074,27338,3736
financial.indicator.op_to_ebt,op_to_ebt,2017,not_provided_by_source,32844,29715,3129
financial.indicator.op_to_ebt,op_to_ebt,2018,not_provided_by_source,33975,30058,3917
financial.indicator.op_to_ebt,op_to_ebt,2019,not_provided_by_source,36005,31453,4552
financial.indicator.op_to_ebt,op_to_ebt,2020,not_provided_by_source,38841,31585,7256
financial.indicator.op_to_ebt,op_to_ebt,2021,not_provided_by_source,40961,35115,5846
financial.indicator.op_to_ebt,op_to_ebt,2022,not_provided_by_source,41878,33541,8337
financial.indicator.op_to_ebt,op_to_ebt,2023,not_provided_by_source,28609,22216,6393
financial.indicator.op_to_ebt,op_to_ebt,2024,not_provided_by_source,24134,17998,6136
financial.indicator.op_to_ebt,op_to_ebt,2025,not_provided_by_source,26352,19719,6633
financial.indicator.op_to_ebt,op_to_ebt,2026,not_provided_by_source,15888,11640,4248
financial.indicator.op_to_liqdebt,op_to_liqdebt,1990,not_provided_by_source,284,134,150
financial.indicator.op_to_liqdebt,op_to_liqdebt,1991,not_provided_by_source,372,192,180
financial.indicator.op_to_liqdebt,op_to_liqdebt,1992,not_provided_by_source,626,378,248
financial.indicator.op_to_liqdebt,op_to_liqdebt,1993,not_provided_by_source,1362,1132,230
financial.indicator.op_to_liqdebt,op_to_liqdebt,1994,not_provided_by_source,2056,1903,153
financial.indicator.op_to_liqdebt,op_to_liqdebt,1995,not_provided_by_source,2333,2245,88
financial.indicator.op_to_liqdebt,op_to_liqdebt,1996,not_provided_by_source,2899,2763,136
financial.indicator.op_to_liqdebt,op_to_liqdebt,1997,not_provided_by_source,3711,3379,332
financial.indicator.op_to_liqdebt,op_to_liqdebt,1998,not_provided_by_source,3934,3904,30
financial.indicator.op_to_liqdebt,op_to_liqdebt,1999,not_provided_by_source,4456,4272,184
financial.indicator.op_to_liqdebt,op_to_liqdebt,2000,not_provided_by_source,4904,4698,206
financial.indicator.op_to_liqdebt,op_to_liqdebt,2001,not_provided_by_source,5803,5309,494
financial.indicator.op_to_liqdebt,op_to_liqdebt,2002,not_provided_by_source,10138,9752,386
financial.indicator.op_to_liqdebt,op_to_liqdebt,2003,not_provided_by_source,11038,10233,805
financial.indicator.op_to_liqdebt,op_to_liqdebt,2004,not_provided_by_source,11591,11190,401
financial.indicator.op_to_liqdebt,op_to_liqdebt,2005,not_provided_by_source,11984,11536,448
financial.indicator.op_to_liqdebt,op_to_liqdebt,2006,not_provided_by_source,13014,12189,825
financial.indicator.op_to_liqdebt,op_to_liqdebt,2007,not_provided_by_source,14483,13626,857
financial.indicator.op_to_liqdebt,op_to_liqdebt,2008,not_provided_by_source,15481,14705,776
financial.indicator.op_to_liqdebt,op_to_liqdebt,2009,not_provided_by_source,17455,15720,1735
financial.indicator.op_to_liqdebt,op_to_liqdebt,2010,not_provided_by_source,18522,17675,847
financial.indicator.op_to_liqdebt,op_to_liqdebt,2011,not_provided_by_source,21209,20460,749
financial.indicator.op_to_liqdebt,op_to_liqdebt,2012,not_provided_by_source,22867,22012,855
financial.indicator.op_to_liqdebt,op_to_liqdebt,2013,not_provided_by_source,23933,23011,922
financial.indicator.op_to_liqdebt,op_to_liqdebt,2014,not_provided_by_source,25674,24506,1168
financial.indicator.op_to_liqdebt,op_to_liqdebt,2015,not_provided_by_source,27586,26149,1437
financial.indicator.op_to_liqdebt,op_to_liqdebt,2016,not_provided_by_source,31074,28311,2763
financial.indicator.op_to_liqdebt,op_to_liqdebt,2017,not_provided_by_source,32844,31133,1711
financial.indicator.op_to_liqdebt,op_to_liqdebt,2018,not_provided_by_source,33975,32433,1542
financial.indicator.op_to_liqdebt,op_to_liqdebt,2019,not_provided_by_source,36005,33702,2303
financial.indicator.op_to_liqdebt,op_to_liqdebt,2020,not_provided_by_source,38841,36124,2717
financial.indicator.op_to_liqdebt,op_to_liqdebt,2021,not_provided_by_source,40961,38640,2321
financial.indicator.op_to_liqdebt,op_to_liqdebt,2022,not_provided_by_source,41878,39980,1898
financial.indicator.op_to_liqdebt,op_to_liqdebt,2023,not_provided_by_source,28609,27773,836
financial.indicator.op_to_liqdebt,op_to_liqdebt,2024,not_provided_by_source,24134,23430,704
financial.indicator.op_to_liqdebt,op_to_liqdebt,2025,not_provided_by_source,26352,25782,570
financial.indicator.op_to_liqdebt,op_to_liqdebt,2026,not_provided_by_source,15888,15580,308
financial.indicator.op_yoy,op_yoy,1990,not_provided_by_source,284,12,272
financial.indicator.op_yoy,op_yoy,1991,not_provided_by_source,372,182,190
financial.indicator.op_yoy,op_yoy,1992,not_provided_by_source,626,230,396
financial.indicator.op_yoy,op_yoy,1993,not_provided_by_source,1362,396,966
financial.indicator.op_yoy,op_yoy,1994,not_provided_by_source,2056,1130,926
financial.indicator.op_yoy,op_yoy,1995,not_provided_by_source,2333,1893,440
financial.indicator.op_yoy,op_yoy,1996,not_provided_by_source,2899,2229,670
financial.indicator.op_yoy,op_yoy,1997,not_provided_by_source,3711,2678,1033
financial.indicator.op_yoy,op_yoy,1998,not_provided_by_source,3934,3427,507
financial.indicator.op_yoy,op_yoy,1999,not_provided_by_source,4456,3918,538
financial.indicator.op_yoy,op_yoy,2000,not_provided_by_source,4904,4446,458
financial.indicator.op_yoy,op_yoy,2001,not_provided_by_source,5803,4877,926
financial.indicator.op_yoy,op_yoy,2002,not_provided_by_source,10138,5748,4390
financial.indicator.op_yoy,op_yoy,2003,not_provided_by_source,11038,9971,1067
financial.indicator.op_yoy,op_yoy,2004,not_provided_by_source,11591,10999,592
financial.indicator.op_yoy,op_yoy,2005,not_provided_by_source,11984,11504,480
financial.indicator.op_yoy,op_yoy,2006,not_provided_by_source,13014,11846,1168
financial.indicator.op_yoy,op_yoy,2007,not_provided_by_source,14483,12965,1518
financial.indicator.op_yoy,op_yoy,2008,not_provided_by_source,15481,14392,1089
financial.indicator.op_yoy,op_yoy,2009,not_provided_by_source,17455,15363,2092
financial.indicator.op_yoy,op_yoy,2010,not_provided_by_source,18522,17476,1046
financial.indicator.op_yoy,op_yoy,2011,not_provided_by_source,21209,19379,1830
financial.indicator.op_yoy,op_yoy,2012,not_provided_by_source,22867,21654,1213
financial.indicator.op_yoy,op_yoy,2013,not_provided_by_source,23933,22628,1305
financial.indicator.op_yoy,op_yoy,2014,not_provided_by_source,25674,23902,1772
financial.indicator.op_yoy,op_yoy,2015,not_provided_by_source,27586,25728,1858
financial.indicator.op_yoy,op_yoy,2016,not_provided_by_source,31074,27659,3415
financial.indicator.op_yoy,op_yoy,2017,not_provided_by_source,32844,30586,2258
financial.indicator.op_yoy,op_yoy,2018,not_provided_by_source,33975,32363,1612
financial.indicator.op_yoy,op_yoy,2019,not_provided_by_source,36005,33611,2394
financial.indicator.op_yoy,op_yoy,2020,not_provided_by_source,38841,35736,3105
financial.indicator.op_yoy,op_yoy,2021,not_provided_by_source,40961,38741,2220
financial.indicator.op_yoy,op_yoy,2022,not_provided_by_source,41878,40722,1156
financial.indicator.op_yoy,op_yoy,2023,not_provided_by_source,28609,28430,179
financial.indicator.op_yoy,op_yoy,2024,not_provided_by_source,24134,23898,236
financial.indicator.op_yoy,op_yoy,2025,not_provided_by_source,26352,26211,141
financial.indicator.op_yoy,op_yoy,2026,not_provided_by_source,15888,15867,21
financial.indicator.opincome_of_ebt,opincome_of_ebt,1990,not_provided_by_source,284,198,86
financial.indicator.opincome_of_ebt,opincome_of_ebt,1991,not_provided_by_source,372,262,110
financial.indicator.opincome_of_ebt,opincome_of_ebt,1992,not_provided_by_source,626,426,200
financial.indicator.opincome_of_ebt,opincome_of_ebt,1993,not_provided_by_source,1362,1206,156
financial.indicator.opincome_of_ebt,opincome_of_ebt,1994,not_provided_by_source,2056,2021,35
financial.indicator.opincome_of_ebt,opincome_of_ebt,1995,not_provided_by_source,2333,2271,62
financial.indicator.opincome_of_ebt,opincome_of_ebt,1996,not_provided_by_source,2899,2767,132
financial.indicator.opincome_of_ebt,opincome_of_ebt,1997,not_provided_by_source,3711,3551,160
financial.indicator.opincome_of_ebt,opincome_of_ebt,1998,not_provided_by_source,3934,3614,320
financial.indicator.opincome_of_ebt,opincome_of_ebt,1999,not_provided_by_source,4456,4104,352
financial.indicator.opincome_of_ebt,opincome_of_ebt,2000,not_provided_by_source,4904,4438,466
financial.indicator.opincome_of_ebt,opincome_of_ebt,2001,not_provided_by_source,5803,5080,723
financial.indicator.opincome_of_ebt,opincome_of_ebt,2002,not_provided_by_source,10138,8560,1578
financial.indicator.opincome_of_ebt,opincome_of_ebt,2003,not_provided_by_source,11038,9450,1588
financial.indicator.opincome_of_ebt,opincome_of_ebt,2004,not_provided_by_source,11591,10033,1558
financial.indicator.opincome_of_ebt,opincome_of_ebt,2005,not_provided_by_source,11984,9824,2160
financial.indicator.opincome_of_ebt,opincome_of_ebt,2006,not_provided_by_source,13014,10954,2060
financial.indicator.opincome_of_ebt,opincome_of_ebt,2007,not_provided_by_source,14483,12786,1697
financial.indicator.opincome_of_ebt,opincome_of_ebt,2008,not_provided_by_source,15481,13339,2142
financial.indicator.opincome_of_ebt,opincome_of_ebt,2009,not_provided_by_source,17455,14665,2790
financial.indicator.opincome_of_ebt,opincome_of_ebt,2010,not_provided_by_source,18522,16575,1947
financial.indicator.opincome_of_ebt,opincome_of_ebt,2011,not_provided_by_source,21209,19105,2104
financial.indicator.opincome_of_ebt,opincome_of_ebt,2012,not_provided_by_source,22867,19746,3121
financial.indicator.opincome_of_ebt,opincome_of_ebt,2013,not_provided_by_source,23933,20715,3218
financial.indicator.opincome_of_ebt,opincome_of_ebt,2014,not_provided_by_source,25674,22250,3424
financial.indicator.opincome_of_ebt,opincome_of_ebt,2015,not_provided_by_source,27586,23301,4285
financial.indicator.opincome_of_ebt,opincome_of_ebt,2016,not_provided_by_source,31074,27337,3737
financial.indicator.opincome_of_ebt,opincome_of_ebt,2017,not_provided_by_source,32844,29707,3137
financial.indicator.opincome_of_ebt,opincome_of_ebt,2018,not_provided_by_source,33975,30049,3926
financial.indicator.opincome_of_ebt,opincome_of_ebt,2019,not_provided_by_source,36005,31442,4563
financial.indicator.opincome_of_ebt,opincome_of_ebt,2020,not_provided_by_source,38841,31574,7267
financial.indicator.opincome_of_ebt,opincome_of_ebt,2021,not_provided_by_source,40961,35105,5856
financial.indicator.opincome_of_ebt,opincome_of_ebt,2022,not_provided_by_source,41878,33530,8348
financial.indicator.opincome_of_ebt,opincome_of_ebt,2023,not_provided_by_source,28609,22206,6403
financial.indicator.opincome_of_ebt,opincome_of_ebt,2024,not_provided_by_source,24134,17984,6150
financial.indicator.opincome_of_ebt,opincome_of_ebt,2025,not_provided_by_source,26352,19706,6646
financial.indicator.opincome_of_ebt,opincome_of_ebt,2026,not_provided_by_source,15888,11634,4254
financial.indicator.or_yoy,or_yoy,1990,not_provided_by_source,284,32,252
financial.indicator.or_yoy,or_yoy,1991,not_provided_by_source,372,266,106
financial.indicator.or_yoy,or_yoy,1992,not_provided_by_source,626,340,286
financial.indicator.or_yoy,or_yoy,1993,not_provided_by_source,1362,488,874
financial.indicator.or_yoy,or_yoy,1994,not_provided_by_source,2056,1274,782
financial.indicator.or_yoy,or_yoy,1995,not_provided_by_source,2333,2043,290
financial.indicator.or_yoy,or_yoy,1996,not_provided_by_source,2899,2319,580
financial.indicator.or_yoy,or_yoy,1997,not_provided_by_source,3711,2846,865
financial.indicator.or_yoy,or_yoy,1998,not_provided_by_source,3934,3667,267
financial.indicator.or_yoy,or_yoy,1999,not_provided_by_source,4456,3910,546
financial.indicator.or_yoy,or_yoy,2000,not_provided_by_source,4904,4426,478
financial.indicator.or_yoy,or_yoy,2001,not_provided_by_source,5803,4847,956
financial.indicator.or_yoy,or_yoy,2002,not_provided_by_source,10138,5738,4400
financial.indicator.or_yoy,or_yoy,2003,not_provided_by_source,11038,10051,987
financial.indicator.or_yoy,or_yoy,2004,not_provided_by_source,11591,10918,673
financial.indicator.or_yoy,or_yoy,2005,not_provided_by_source,11984,11388,596
financial.indicator.or_yoy,or_yoy,2006,not_provided_by_source,13014,11754,1260
financial.indicator.or_yoy,or_yoy,2007,not_provided_by_source,14483,12864,1619
financial.indicator.or_yoy,or_yoy,2008,not_provided_by_source,15481,14342,1139
financial.indicator.or_yoy,or_yoy,2009,not_provided_by_source,17455,15261,2194
financial.indicator.or_yoy,or_yoy,2010,not_provided_by_source,18522,17338,1184
financial.indicator.or_yoy,or_yoy,2011,not_provided_by_source,21209,19282,1927
financial.indicator.or_yoy,or_yoy,2012,not_provided_by_source,22867,21591,1276
financial.indicator.or_yoy,or_yoy,2013,not_provided_by_source,23933,22651,1282
financial.indicator.or_yoy,or_yoy,2014,not_provided_by_source,25674,23932,1742
financial.indicator.or_yoy,or_yoy,2015,not_provided_by_source,27586,25751,1835
financial.indicator.or_yoy,or_yoy,2016,not_provided_by_source,31074,27664,3410
financial.indicator.or_yoy,or_yoy,2017,not_provided_by_source,32844,30603,2241
financial.indicator.or_yoy,or_yoy,2018,not_provided_by_source,33975,32314,1661
financial.indicator.or_yoy,or_yoy,2019,not_provided_by_source,36005,33561,2444
financial.indicator.or_yoy,or_yoy,2020,not_provided_by_source,38841,35702,3139
financial.indicator.or_yoy,or_yoy,2021,not_provided_by_source,40961,38678,2283
financial.indicator.or_yoy,or_yoy,2022,not_provided_by_source,41878,40676,1202
financial.indicator.or_yoy,or_yoy,2023,not_provided_by_source,28609,28405,204
financial.indicator.or_yoy,or_yoy,2024,not_provided_by_source,24134,23884,250
financial.indicator.or_yoy,or_yoy,2025,not_provided_by_source,26352,26184,168
financial.indicator.or_yoy,or_yoy,2026,not_provided_by_source,15888,15853,35
financial.indicator.profit_dedt,profit_dedt,1990,not_provided_by_source,284,0,284
financial.indicator.profit_dedt,profit_dedt,1991,not_provided_by_source,372,0,372
financial.indicator.profit_dedt,profit_dedt,1992,not_provided_by_source,626,0,626
financial.indicator.profit_dedt,profit_dedt,1993,not_provided_by_source,1362,0,1362
financial.indicator.profit_dedt,profit_dedt,1994,not_provided_by_source,2056,0,2056
financial.indicator.profit_dedt,profit_dedt,1995,not_provided_by_source,2333,0,2333
financial.indicator.profit_dedt,profit_dedt,1996,not_provided_by_source,2899,0,2899
financial.indicator.profit_dedt,profit_dedt,1997,not_provided_by_source,3711,2,3709
financial.indicator.profit_dedt,profit_dedt,1998,not_provided_by_source,3934,12,3922
financial.indicator.profit_dedt,profit_dedt,1999,not_provided_by_source,4456,26,4430
financial.indicator.profit_dedt,profit_dedt,2000,not_provided_by_source,4904,3850,1054
financial.indicator.profit_dedt,profit_dedt,2001,not_provided_by_source,5803,4669,1134
financial.indicator.profit_dedt,profit_dedt,2002,not_provided_by_source,10138,7311,2827
financial.indicator.profit_dedt,profit_dedt,2003,not_provided_by_source,11038,7169,3869
financial.indicator.profit_dedt,profit_dedt,2004,not_provided_by_source,11591,11196,395
financial.indicator.profit_dedt,profit_dedt,2005,not_provided_by_source,11984,11313,671
financial.indicator.profit_dedt,profit_dedt,2006,not_provided_by_source,13014,12016,998
financial.indicator.profit_dedt,profit_dedt,2007,not_provided_by_source,14483,13537,946
financial.indicator.profit_dedt,profit_dedt,2008,not_provided_by_source,15481,14719,762
financial.indicator.profit_dedt,profit_dedt,2009,not_provided_by_source,17455,15723,1732
financial.indicator.profit_dedt,profit_dedt,2010,not_provided_by_source,18522,17631,891
financial.indicator.profit_dedt,profit_dedt,2011,not_provided_by_source,21209,20419,790
financial.indicator.profit_dedt,profit_dedt,2012,not_provided_by_source,22867,21988,879
financial.indicator.profit_dedt,profit_dedt,2013,not_provided_by_source,23933,23143,790
financial.indicator.profit_dedt,profit_dedt,2014,not_provided_by_source,25674,24670,1004
financial.indicator.profit_dedt,profit_dedt,2015,not_provided_by_source,27586,26509,1077
financial.indicator.profit_dedt,profit_dedt,2016,not_provided_by_source,31074,29091,1983
financial.indicator.profit_dedt,profit_dedt,2017,not_provided_by_source,32844,31794,1050
financial.indicator.profit_dedt,profit_dedt,2018,not_provided_by_source,33975,33366,609
financial.indicator.profit_dedt,profit_dedt,2019,not_provided_by_source,36005,34955,1050
financial.indicator.profit_dedt,profit_dedt,2020,not_provided_by_source,38841,37353,1488
financial.indicator.profit_dedt,profit_dedt,2021,not_provided_by_source,40961,39911,1050
financial.indicator.profit_dedt,profit_dedt,2022,not_provided_by_source,41878,41281,597
financial.indicator.profit_dedt,profit_dedt,2023,not_provided_by_source,28609,27813,796
financial.indicator.profit_dedt,profit_dedt,2024,not_provided_by_source,24134,23672,462
financial.indicator.profit_dedt,profit_dedt,2025,not_provided_by_source,26352,25668,684
financial.indicator.profit_dedt,profit_dedt,2026,not_provided_by_source,15888,15428,460
financial.indicator.profit_prefin_exp,profit_prefin_exp,1990,not_provided_by_source,284,192,92
financial.indicator.profit_prefin_exp,profit_prefin_exp,1991,not_provided_by_source,372,252,120
financial.indicator.profit_prefin_exp,profit_prefin_exp,1992,not_provided_by_source,626,422,204
financial.indicator.profit_prefin_exp,profit_prefin_exp,1993,not_provided_by_source,1362,1198,164
financial.indicator.profit_prefin_exp,profit_prefin_exp,1994,not_provided_by_source,2056,1951,105
financial.indicator.profit_prefin_exp,profit_prefin_exp,1995,not_provided_by_source,2333,2253,80
financial.indicator.profit_prefin_exp,profit_prefin_exp,1996,not_provided_by_source,2899,2791,108
financial.indicator.profit_prefin_exp,profit_prefin_exp,1997,not_provided_by_source,3711,3457,254
financial.indicator.profit_prefin_exp,profit_prefin_exp,1998,not_provided_by_source,3934,3922,12
financial.indicator.profit_prefin_exp,profit_prefin_exp,1999,not_provided_by_source,4456,4438,18
financial.indicator.profit_prefin_exp,profit_prefin_exp,2000,not_provided_by_source,4904,4878,26
financial.indicator.profit_prefin_exp,profit_prefin_exp,2001,not_provided_by_source,5803,5727,76
financial.indicator.profit_prefin_exp,profit_prefin_exp,2002,not_provided_by_source,10138,9928,210
financial.indicator.profit_prefin_exp,profit_prefin_exp,2003,not_provided_by_source,11038,10946,92
financial.indicator.profit_prefin_exp,profit_prefin_exp,2004,not_provided_by_source,11591,11485,106
financial.indicator.profit_prefin_exp,profit_prefin_exp,2005,not_provided_by_source,11984,11840,144
financial.indicator.profit_prefin_exp,profit_prefin_exp,2006,not_provided_by_source,13014,12778,236
financial.indicator.profit_prefin_exp,profit_prefin_exp,2007,not_provided_by_source,14483,14150,333
financial.indicator.profit_prefin_exp,profit_prefin_exp,2008,not_provided_by_source,15481,15041,440
financial.indicator.profit_prefin_exp,profit_prefin_exp,2009,not_provided_by_source,17455,16931,524
financial.indicator.profit_prefin_exp,profit_prefin_exp,2010,not_provided_by_source,18522,17944,578
financial.indicator.profit_prefin_exp,profit_prefin_exp,2011,not_provided_by_source,21209,20536,673
financial.indicator.profit_prefin_exp,profit_prefin_exp,2012,not_provided_by_source,22867,22061,806
financial.indicator.profit_prefin_exp,profit_prefin_exp,2013,not_provided_by_source,23933,23151,782
financial.indicator.profit_prefin_exp,profit_prefin_exp,2014,not_provided_by_source,25674,24878,796
financial.indicator.profit_prefin_exp,profit_prefin_exp,2015,not_provided_by_source,27586,26753,833
financial.indicator.profit_prefin_exp,profit_prefin_exp,2016,not_provided_by_source,31074,30192,882
financial.indicator.profit_prefin_exp,profit_prefin_exp,2017,not_provided_by_source,32844,32013,831
financial.indicator.profit_prefin_exp,profit_prefin_exp,2018,not_provided_by_source,33975,33144,831
financial.indicator.profit_prefin_exp,profit_prefin_exp,2019,not_provided_by_source,36005,35149,856
