field_id,report_year,company_type,retained_observation_rows,unavailable_source_fact,out_of_reporting_scope,inapplicable_company_type,out_of_period_scope,eligible_source_null,eligible_source_non_null
financial.balance_sheet.bonds_payable.latest_reported,1994,2,2,0,0,0,0,2,0
financial.balance_sheet.bonds_payable.latest_reported,1994,4,2,0,0,0,0,2,0
financial.balance_sheet.bonds_payable.latest_reported,1995,1,1159,0,0,0,0,1107,52
financial.balance_sheet.bonds_payable.latest_reported,1995,2,2,0,0,0,0,2,0
financial.balance_sheet.bonds_payable.latest_reported,1995,4,2,0,0,0,0,2,0
financial.balance_sheet.bonds_payable.latest_reported,1996,1,1434,0,0,0,0,1384,50
financial.balance_sheet.bonds_payable.latest_reported,1996,2,3,0,0,0,0,3,0
financial.balance_sheet.bonds_payable.latest_reported,1996,4,2,0,0,0,0,2,0
financial.balance_sheet.bonds_payable.latest_reported,1997,1,1812,0,0,0,0,1753,59
financial.balance_sheet.bonds_payable.latest_reported,1997,2,4,0,0,0,0,4,0
financial.balance_sheet.bonds_payable.latest_reported,1997,4,2,0,0,0,0,2,0
financial.balance_sheet.bonds_payable.latest_reported,1998,1,1952,0,0,0,0,1858,94
financial.balance_sheet.bonds_payable.latest_reported,1998,2,4,0,0,0,0,4,0
financial.balance_sheet.bonds_payable.latest_reported,1998,4,2,0,0,0,0,2,0
financial.balance_sheet.bonds_payable.latest_reported,1999,1,2136,0,0,0,0,2047,89
financial.balance_sheet.bonds_payable.latest_reported,1999,2,6,0,0,0,0,6,0
financial.balance_sheet.bonds_payable.latest_reported,1999,4,3,0,0,0,0,3,0
financial.balance_sheet.bonds_payable.latest_reported,2000,1,2351,0,0,0,0,2260,91
financial.balance_sheet.bonds_payable.latest_reported,2000,2,9,0,0,0,0,9,0
financial.balance_sheet.bonds_payable.latest_reported,2000,4,3,0,0,0,0,3,0
financial.balance_sheet.bonds_payable.latest_reported,2001,1,2671,0,0,0,0,2625,46
financial.balance_sheet.bonds_payable.latest_reported,2001,2,14,0,0,0,0,14,0
financial.balance_sheet.bonds_payable.latest_reported,2001,4,3,0,0,0,0,3,0
financial.balance_sheet.bonds_payable.latest_reported,2002,1,4946,0,0,0,0,4874,72
financial.balance_sheet.bonds_payable.latest_reported,2002,2,24,0,0,0,0,24,0
financial.balance_sheet.bonds_payable.latest_reported,2002,4,8,0,0,0,0,8,0
financial.balance_sheet.bonds_payable.latest_reported,2003,1,5232,0,0,0,0,5126,106
financial.balance_sheet.bonds_payable.latest_reported,2003,2,29,0,0,0,0,27,2
financial.balance_sheet.bonds_payable.latest_reported,2003,3,2,0,0,0,0,2,0
financial.balance_sheet.bonds_payable.latest_reported,2003,4,10,0,0,0,0,10,0
financial.balance_sheet.bonds_payable.latest_reported,2004,1,5648,0,0,0,0,5504,144
financial.balance_sheet.bonds_payable.latest_reported,2004,2,33,0,0,0,0,22,11
financial.balance_sheet.bonds_payable.latest_reported,2004,3,3,0,0,0,0,3,0
financial.balance_sheet.bonds_payable.latest_reported,2004,4,11,0,0,0,0,6,5
financial.balance_sheet.bonds_payable.latest_reported,2005,1,7518,0,0,0,0,7321,197
financial.balance_sheet.bonds_payable.latest_reported,2005,2,68,0,0,0,0,36,32
financial.balance_sheet.bonds_payable.latest_reported,2005,3,10,0,0,0,0,8,2
financial.balance_sheet.bonds_payable.latest_reported,2005,4,20,0,0,0,0,11,9
financial.balance_sheet.bonds_payable.latest_reported,2006,1,9031,0,0,0,0,8759,272
financial.balance_sheet.bonds_payable.latest_reported,2006,2,71,0,0,0,0,37,34
financial.balance_sheet.bonds_payable.latest_reported,2006,3,9,0,0,0,0,6,3
financial.balance_sheet.bonds_payable.latest_reported,2006,4,28,0,0,0,0,17,11
financial.balance_sheet.bonds_payable.latest_reported,2007,1,12166,0,0,0,0,11586,580
financial.balance_sheet.bonds_payable.latest_reported,2007,2,134,4,0,0,0,41,89
financial.balance_sheet.bonds_payable.latest_reported,2007,3,22,0,0,0,0,14,8
financial.balance_sheet.bonds_payable.latest_reported,2007,4,98,0,0,0,0,80,18
financial.balance_sheet.bonds_payable.latest_reported,2008,1,13106,0,0,0,0,12363,743
financial.balance_sheet.bonds_payable.latest_reported,2008,2,146,6,0,0,0,29,111
financial.balance_sheet.bonds_payable.latest_reported,2008,3,25,2,0,0,0,14,9
financial.balance_sheet.bonds_payable.latest_reported,2008,4,161,0,0,0,0,133,28
financial.balance_sheet.bonds_payable.latest_reported,2009,1,10534,0,0,0,0,9873,661
financial.balance_sheet.bonds_payable.latest_reported,2009,2,125,4,0,0,0,28,93
financial.balance_sheet.bonds_payable.latest_reported,2009,3,19,2,0,0,0,5,12
financial.balance_sheet.bonds_payable.latest_reported,2009,4,134,0,0,0,0,115,19
financial.balance_sheet.bonds_payable.latest_reported,2010,1,13659,0,0,0,0,12555,1104
financial.balance_sheet.bonds_payable.latest_reported,2010,2,151,12,0,0,0,22,117
financial.balance_sheet.bonds_payable.latest_reported,2010,3,19,6,0,0,0,3,10
financial.balance_sheet.bonds_payable.latest_reported,2010,4,182,0,0,0,0,163,19
financial.balance_sheet.bonds_payable.latest_reported,2011,1,15788,0,0,0,0,14134,1654
financial.balance_sheet.bonds_payable.latest_reported,2011,2,156,14,0,0,0,15,127
financial.balance_sheet.bonds_payable.latest_reported,2011,3,23,10,0,0,0,3,10
financial.balance_sheet.bonds_payable.latest_reported,2011,4,170,0,0,0,0,151,19
financial.balance_sheet.bonds_payable.latest_reported,2012,1,19490,0,0,0,0,15803,3687
financial.balance_sheet.bonds_payable.latest_reported,2012,2,177,8,0,0,0,22,147
financial.balance_sheet.bonds_payable.latest_reported,2012,3,29,18,0,0,0,0,11
financial.balance_sheet.bonds_payable.latest_reported,2012,4,220,2,0,0,0,193,25
financial.balance_sheet.bonds_payable.latest_reported,2012,7,1,0,0,1,0,0,0
financial.balance_sheet.bonds_payable.latest_reported,2013,1,17719,0,0,0,0,14421,3298
financial.balance_sheet.bonds_payable.latest_reported,2013,2,155,10,0,0,0,20,125
financial.balance_sheet.bonds_payable.latest_reported,2013,3,28,16,0,0,0,0,12
financial.balance_sheet.bonds_payable.latest_reported,2013,4,196,4,0,0,0,124,68
financial.balance_sheet.bonds_payable.latest_reported,2013,7,1,0,0,1,0,0,0
financial.balance_sheet.bonds_payable.latest_reported,2014,1,18669,0,0,0,0,15281,3388
financial.balance_sheet.bonds_payable.latest_reported,2014,2,160,10,0,0,0,20,130
financial.balance_sheet.bonds_payable.latest_reported,2014,3,28,14,0,0,0,0,14
financial.balance_sheet.bonds_payable.latest_reported,2014,4,189,2,0,0,0,46,141
financial.balance_sheet.bonds_payable.latest_reported,2014,7,2,0,0,2,0,0,0
financial.balance_sheet.bonds_payable.latest_reported,2015,1,16787,0,0,0,0,13829,2958
financial.balance_sheet.bonds_payable.latest_reported,2015,2,159,4,0,0,0,15,140
financial.balance_sheet.bonds_payable.latest_reported,2015,3,23,2,0,0,0,0,21
financial.balance_sheet.bonds_payable.latest_reported,2015,4,171,0,0,0,0,5,166
financial.balance_sheet.bonds_payable.latest_reported,2015,7,2,0,0,2,0,0,0
financial.balance_sheet.bonds_payable.latest_reported,2016,1,21094,0,0,0,0,17231,3863
financial.balance_sheet.bonds_payable.latest_reported,2016,2,222,6,0,0,0,15,201
financial.balance_sheet.bonds_payable.latest_reported,2016,3,29,0,0,0,0,0,29
financial.balance_sheet.bonds_payable.latest_reported,2016,4,199,0,0,0,0,6,193
financial.balance_sheet.bonds_payable.latest_reported,2016,7,3,0,0,3,0,0,0
financial.balance_sheet.bonds_payable.latest_reported,2017,1,22766,0,0,0,0,18875,3891
financial.balance_sheet.bonds_payable.latest_reported,2017,2,236,4,0,0,0,12,220
financial.balance_sheet.bonds_payable.latest_reported,2017,3,31,0,0,0,0,2,29
financial.balance_sheet.bonds_payable.latest_reported,2017,4,215,0,0,0,0,3,212
financial.balance_sheet.bonds_payable.latest_reported,2017,7,3,0,0,3,0,0,0
financial.balance_sheet.bonds_payable.latest_reported,2018,1,26849,6,0,0,0,22154,4689
financial.balance_sheet.bonds_payable.latest_reported,2018,2,283,4,0,0,0,20,259
financial.balance_sheet.bonds_payable.latest_reported,2018,3,40,0,0,0,0,8,32
financial.balance_sheet.bonds_payable.latest_reported,2018,4,270,0,0,0,0,9,261
financial.balance_sheet.bonds_payable.latest_reported,2018,7,2,0,0,2,0,0,0
financial.balance_sheet.bonds_payable.latest_reported,2019,1,24846,74,0,0,0,20756,4016
financial.balance_sheet.bonds_payable.latest_reported,2019,2,253,0,0,0,0,16,237
financial.balance_sheet.bonds_payable.latest_reported,2019,3,31,0,0,0,0,2,29
financial.balance_sheet.bonds_payable.latest_reported,2019,4,243,0,0,0,0,12,231
financial.balance_sheet.bonds_payable.latest_reported,2019,7,4,0,0,4,0,0,0
financial.balance_sheet.bonds_payable.latest_reported,2020,1,27645,92,0,0,0,22962,4591
financial.balance_sheet.bonds_payable.latest_reported,2020,2,280,0,0,0,0,22,258
financial.balance_sheet.bonds_payable.latest_reported,2020,3,36,0,0,0,0,4,32
financial.balance_sheet.bonds_payable.latest_reported,2020,4,254,0,0,0,0,12,242
financial.balance_sheet.bonds_payable.latest_reported,2020,7,3,0,0,3,0,0,0
financial.balance_sheet.bonds_payable.latest_reported,2021,1,27375,68,0,0,0,22794,4513
financial.balance_sheet.bonds_payable.latest_reported,2021,2,315,18,0,0,0,16,281
financial.balance_sheet.bonds_payable.latest_reported,2021,3,41,0,0,0,0,6,35
financial.balance_sheet.bonds_payable.latest_reported,2021,4,261,2,0,0,0,17,242
financial.balance_sheet.bonds_payable.latest_reported,2021,7,4,0,0,4,0,0,0
financial.balance_sheet.bonds_payable.latest_reported,2022,1,26394,2128,0,0,0,20269,3997
financial.balance_sheet.bonds_payable.latest_reported,2022,2,307,122,0,0,0,18,167
financial.balance_sheet.bonds_payable.latest_reported,2022,3,35,14,0,0,0,1,20
financial.balance_sheet.bonds_payable.latest_reported,2022,4,229,6,0,0,0,7,216
financial.balance_sheet.bonds_payable.latest_reported,2022,7,7,0,0,7,0,0,0
financial.balance_sheet.bonds_payable.latest_reported,2023,1,32691,558,0,0,0,26720,5413
financial.balance_sheet.bonds_payable.latest_reported,2023,2,335,128,0,0,0,18,189
financial.balance_sheet.bonds_payable.latest_reported,2023,3,37,24,0,0,0,0,13
financial.balance_sheet.bonds_payable.latest_reported,2023,4,278,4,0,0,0,6,268
financial.balance_sheet.bonds_payable.latest_reported,2023,7,8,0,0,8,0,0,0
financial.balance_sheet.bonds_payable.latest_reported,2024,1,21760,1854,0,0,0,16637,3269
financial.balance_sheet.bonds_payable.latest_reported,2024,2,260,134,0,0,0,12,114
financial.balance_sheet.bonds_payable.latest_reported,2024,3,29,14,0,0,0,2,13
financial.balance_sheet.bonds_payable.latest_reported,2024,4,186,6,0,0,0,4,176
financial.balance_sheet.bonds_payable.latest_reported,2024,7,8,0,0,8,0,0,0
financial.balance_sheet.bonds_payable.latest_reported,2025,1,22233,2244,0,0,0,16947,3042
financial.balance_sheet.bonds_payable.latest_reported,2025,2,257,132,0,0,0,10,115
financial.balance_sheet.bonds_payable.latest_reported,2025,3,31,22,0,0,0,0,9
financial.balance_sheet.bonds_payable.latest_reported,2025,4,182,0,0,0,0,4,178
financial.balance_sheet.bonds_payable.latest_reported,2025,7,13,0,0,13,0,0,0
financial.balance_sheet.bonds_payable.latest_reported,2026,1,10082,3695,0,0,0,5470,917
financial.balance_sheet.bonds_payable.latest_reported,2026,2,116,84,0,0,0,1,31
financial.balance_sheet.bonds_payable.latest_reported,2026,3,13,10,0,0,0,0,3
financial.balance_sheet.bonds_payable.latest_reported,2026,4,86,32,0,0,0,1,53
financial.balance_sheet.bonds_payable.latest_reported,2026,7,6,0,0,6,0,0,0
financial.balance_sheet.contract_assets.latest_reported,1989,1,9,0,0,0,0,9,0
financial.balance_sheet.contract_assets.latest_reported,1989,2,1,0,0,0,0,1,0
financial.balance_sheet.contract_assets.latest_reported,1990,1,94,0,0,0,0,94,0
financial.balance_sheet.contract_assets.latest_reported,1990,2,1,0,0,0,0,1,0
financial.balance_sheet.contract_assets.latest_reported,1991,1,140,0,0,0,0,140,0
financial.balance_sheet.contract_assets.latest_reported,1991,2,1,0,0,0,0,1,0
financial.balance_sheet.contract_assets.latest_reported,1992,1,293,0,0,0,0,293,0
financial.balance_sheet.contract_assets.latest_reported,1992,2,1,0,0,0,0,1,0
financial.balance_sheet.contract_assets.latest_reported,1993,1,638,0,0,0,0,638,0
financial.balance_sheet.contract_assets.latest_reported,1993,2,1,0,0,0,0,1,0
financial.balance_sheet.contract_assets.latest_reported,1993,4,2,0,0,0,0,2,0
financial.balance_sheet.contract_assets.latest_reported,1994,1,1013,0,0,0,0,1013,0
financial.balance_sheet.contract_assets.latest_reported,1994,2,2,0,0,0,0,2,0
financial.balance_sheet.contract_assets.latest_reported,1994,4,2,0,0,0,0,2,0
financial.balance_sheet.contract_assets.latest_reported,1995,1,1159,0,0,0,0,1159,0
financial.balance_sheet.contract_assets.latest_reported,1995,2,2,0,0,0,0,2,0
financial.balance_sheet.contract_assets.latest_reported,1995,4,2,0,0,0,0,2,0
financial.balance_sheet.contract_assets.latest_reported,1996,1,1434,0,0,0,0,1434,0
financial.balance_sheet.contract_assets.latest_reported,1996,2,3,0,0,0,0,3,0
financial.balance_sheet.contract_assets.latest_reported,1996,4,2,0,0,0,0,2,0
financial.balance_sheet.contract_assets.latest_reported,1997,1,1812,0,0,0,0,1812,0
financial.balance_sheet.contract_assets.latest_reported,1997,2,4,0,0,0,0,4,0
financial.balance_sheet.contract_assets.latest_reported,1997,4,2,0,0,0,0,2,0
financial.balance_sheet.contract_assets.latest_reported,1998,1,1952,0,0,0,0,1952,0
financial.balance_sheet.contract_assets.latest_reported,1998,2,4,0,0,0,0,4,0
financial.balance_sheet.contract_assets.latest_reported,1998,4,2,0,0,0,0,2,0
financial.balance_sheet.contract_assets.latest_reported,1999,1,2136,0,0,0,0,2136,0
financial.balance_sheet.contract_assets.latest_reported,1999,2,6,0,0,0,0,6,0
financial.balance_sheet.contract_assets.latest_reported,1999,4,3,0,0,0,0,3,0
financial.balance_sheet.contract_assets.latest_reported,2000,1,2351,0,0,0,0,2351,0
financial.balance_sheet.contract_assets.latest_reported,2000,2,9,0,0,0,0,9,0
financial.balance_sheet.contract_assets.latest_reported,2000,4,3,0,0,0,0,3,0
financial.balance_sheet.contract_assets.latest_reported,2001,1,2671,0,0,0,0,2671,0
financial.balance_sheet.contract_assets.latest_reported,2001,2,14,0,0,0,0,14,0
financial.balance_sheet.contract_assets.latest_reported,2001,4,3,0,0,0,0,3,0
financial.balance_sheet.contract_assets.latest_reported,2002,1,4946,0,0,0,0,4946,0
financial.balance_sheet.contract_assets.latest_reported,2002,2,24,0,0,0,0,24,0
financial.balance_sheet.contract_assets.latest_reported,2002,4,8,0,0,0,0,8,0
financial.balance_sheet.contract_assets.latest_reported,2003,1,5232,0,0,0,0,5232,0
financial.balance_sheet.contract_assets.latest_reported,2003,2,29,0,0,0,0,29,0
financial.balance_sheet.contract_assets.latest_reported,2003,3,2,0,0,0,0,2,0
financial.balance_sheet.contract_assets.latest_reported,2003,4,10,0,0,0,0,10,0
financial.balance_sheet.contract_assets.latest_reported,2004,1,5648,0,0,0,0,5648,0
financial.balance_sheet.contract_assets.latest_reported,2004,2,33,0,0,0,0,33,0
financial.balance_sheet.contract_assets.latest_reported,2004,3,3,0,0,0,0,3,0
financial.balance_sheet.contract_assets.latest_reported,2004,4,11,0,0,0,0,11,0
financial.balance_sheet.contract_assets.latest_reported,2005,1,7518,0,0,0,0,7518,0
financial.balance_sheet.contract_assets.latest_reported,2005,2,68,0,0,0,0,68,0
financial.balance_sheet.contract_assets.latest_reported,2005,3,10,0,0,0,0,10,0
financial.balance_sheet.contract_assets.latest_reported,2005,4,20,0,0,0,0,20,0
financial.balance_sheet.contract_assets.latest_reported,2006,1,9031,0,0,0,0,9031,0
financial.balance_sheet.contract_assets.latest_reported,2006,2,71,0,0,0,0,71,0
financial.balance_sheet.contract_assets.latest_reported,2006,3,9,0,0,0,0,9,0
financial.balance_sheet.contract_assets.latest_reported,2006,4,28,0,0,0,0,28,0
financial.balance_sheet.contract_assets.latest_reported,2007,1,12166,0,0,0,0,12166,0
financial.balance_sheet.contract_assets.latest_reported,2007,2,134,4,0,0,0,130,0
financial.balance_sheet.contract_assets.latest_reported,2007,3,22,0,0,0,0,22,0
financial.balance_sheet.contract_assets.latest_reported,2007,4,98,0,0,0,0,98,0
financial.balance_sheet.contract_assets.latest_reported,2008,1,13106,0,0,0,0,13106,0
financial.balance_sheet.contract_assets.latest_reported,2008,2,146,6,0,0,0,140,0
financial.balance_sheet.contract_assets.latest_reported,2008,3,25,2,0,0,0,23,0
financial.balance_sheet.contract_assets.latest_reported,2008,4,161,0,0,0,0,161,0
financial.balance_sheet.contract_assets.latest_reported,2009,1,10534,0,0,0,0,10534,0
financial.balance_sheet.contract_assets.latest_reported,2009,2,125,4,0,0,0,121,0
financial.balance_sheet.contract_assets.latest_reported,2009,3,19,2,0,0,0,17,0
financial.balance_sheet.contract_assets.latest_reported,2009,4,134,0,0,0,0,134,0
financial.balance_sheet.contract_assets.latest_reported,2010,1,13659,0,0,0,0,13659,0
financial.balance_sheet.contract_assets.latest_reported,2010,2,151,12,0,0,0,139,0
financial.balance_sheet.contract_assets.latest_reported,2010,3,19,6,0,0,0,13,0
financial.balance_sheet.contract_assets.latest_reported,2010,4,182,0,0,0,0,182,0
financial.balance_sheet.contract_assets.latest_reported,2011,1,15788,0,0,0,0,15788,0
financial.balance_sheet.contract_assets.latest_reported,2011,2,156,14,0,0,0,142,0
financial.balance_sheet.contract_assets.latest_reported,2011,3,23,10,0,0,0,13,0
financial.balance_sheet.contract_assets.latest_reported,2011,4,170,0,0,0,0,170,0
financial.balance_sheet.contract_assets.latest_reported,2012,1,19490,0,0,0,0,19490,0
financial.balance_sheet.contract_assets.latest_reported,2012,2,177,8,0,0,0,169,0
financial.balance_sheet.contract_assets.latest_reported,2012,3,29,18,0,0,0,11,0
financial.balance_sheet.contract_assets.latest_reported,2012,4,220,2,0,0,0,218,0
financial.balance_sheet.contract_assets.latest_reported,2012,7,1,0,0,1,0,0,0
financial.balance_sheet.contract_assets.latest_reported,2013,1,17719,0,0,0,0,17719,0
financial.balance_sheet.contract_assets.latest_reported,2013,2,155,10,0,0,0,145,0
financial.balance_sheet.contract_assets.latest_reported,2013,3,28,16,0,0,0,12,0
financial.balance_sheet.contract_assets.latest_reported,2013,4,196,4,0,0,0,192,0
financial.balance_sheet.contract_assets.latest_reported,2013,7,1,0,0,1,0,0,0
financial.balance_sheet.contract_assets.latest_reported,2014,1,18669,0,0,0,0,18669,0
financial.balance_sheet.contract_assets.latest_reported,2014,2,160,10,0,0,0,150,0
financial.balance_sheet.contract_assets.latest_reported,2014,3,28,14,0,0,0,14,0
financial.balance_sheet.contract_assets.latest_reported,2014,4,189,2,0,0,0,187,0
financial.balance_sheet.contract_assets.latest_reported,2014,7,2,0,0,2,0,0,0
financial.balance_sheet.contract_assets.latest_reported,2015,1,16787,0,0,0,0,16787,0
financial.balance_sheet.contract_assets.latest_reported,2015,2,159,4,0,0,0,155,0
financial.balance_sheet.contract_assets.latest_reported,2015,3,23,2,0,0,0,21,0
financial.balance_sheet.contract_assets.latest_reported,2015,4,171,0,0,0,0,171,0
financial.balance_sheet.contract_assets.latest_reported,2015,7,2,0,0,2,0,0,0
financial.balance_sheet.contract_assets.latest_reported,2016,1,21094,0,0,0,0,21094,0
financial.balance_sheet.contract_assets.latest_reported,2016,2,222,6,0,0,0,216,0
financial.balance_sheet.contract_assets.latest_reported,2016,3,29,0,0,0,0,29,0
financial.balance_sheet.contract_assets.latest_reported,2016,4,199,0,0,0,0,199,0
financial.balance_sheet.contract_assets.latest_reported,2016,7,3,0,0,3,0,0,0
financial.balance_sheet.contract_assets.latest_reported,2017,1,22766,0,0,0,0,22766,0
financial.balance_sheet.contract_assets.latest_reported,2017,2,236,4,0,0,0,232,0
financial.balance_sheet.contract_assets.latest_reported,2017,3,31,0,0,0,0,31,0
financial.balance_sheet.contract_assets.latest_reported,2017,4,215,0,0,0,0,215,0
